cycle_idx,dod,sigma_bar,sg0_charge,sg1_discharge,sg2_boundary,eff_ratio,expected_A,pass_A,pass_B,c_ratio,pass_C
347,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
348,0.540346,0.629827,-1.95887e-05,2.16907e-05,0,1.1073,1.1073,True,True,0,True
349,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
350,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
351,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
352,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
353,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
354,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
355,0.2,0.5,-1.4332e-05,1.58699e-05,0,1.1073,1.1073,True,True,0,True
356,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
357,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
358,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
359,0.126203,0.163101,-9.29915e-06,1.0297e-05,0,1.1073,1.1073,True,True,0,True
360,0.626715,0.413357,-1.60595e-05,1.77827e-05,0,1.1073,1.1073,True,True,0,True
361,0.125871,0.162935,-9.29317e-06,1.02904e-05,0,1.1073,1.1073,True,True,0,True
362,0.648108,0.424054,-1.63367e-05,1.80897e-05,0,1.1073,1.1073,True,True,0,True
363,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
364,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
365,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
366,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
367,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
368,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
369,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
370,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
371,0.569861,0.615069,-1.94744e-05,2.15641e-05,0,1.1073,1.1073,True,True,0,True
372,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
373,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
374,0.0851661,0.142583,-8.4856e-06,9.39614e-06,0,1.1073,1.1073,True,True,0,True
375,0.5,0.35,-1.44411e-05,1.59907e-05,0,1.1073,1.1073,True,True,0,True
376,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
377,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
378,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
379,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
380,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
381,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
382,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
384,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
385,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
387,0.361089,0.719456,-2.00095e-05,2.21566e-05,0,1.1073,1.1073,True,True,0,True
388,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
390,0.304352,0.252176,-1.19379e-05,1.32189e-05,0,1.1073,1.1073,True,True,0,True
391,0.101711,0.155177,-8.87433e-06,9.82658e-06,0,1.1073,1.1073,True,True,0,True
392,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
393,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
394,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
395,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
396,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
397,0.15766,0.82117,-1.91834e-05,2.12419e-05,0,1.1073,1.1073,True,True,0,True
398,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
399,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
401,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
402,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
404,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
405,0.0273804,0.11369,-6.72433e-06,7.44588e-06,0,1.1073,1.1073,True,True,0,True
406,0.146993,0.173497,-9.65966e-06,1.06962e-05,0,1.1073,1.1073,True,True,0,True
407,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
408,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
409,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
410,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
411,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
412,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
413,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
414,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
415,0.324137,0.492207,-1.54962e-05,1.7159e-05,0,1.1073,1.1073,True,True,0,True
416,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
417,0.325373,0.362042,-1.35434e-05,1.49967e-05,0,1.1073,1.1073,True,True,0,True
418,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
419,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
420,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
421,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
422,0.469646,0.665177,-1.98198e-05,2.19466e-05,0,1.1073,1.1073,True,True,0,True
423,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
424,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
425,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
426,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
427,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
428,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
429,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
430,0.5,0.35,-1.44411e-05,1.59907e-05,0,1.1073,1.1073,True,True,0,True
431,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
432,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
433,0.490873,0.654564,-1.97576e-05,2.18777e-05,0,1.1073,1.1073,True,True,0,True
434,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
435,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
436,0.571002,0.385501,-1.53437e-05,1.69902e-05,0,1.1073,1.1073,True,True,0,True
437,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
438,0.12202,0.83899,-1.86683e-05,2.06715e-05,0,1.1073,1.1073,True,True,0,True
439,0.504167,0.647916,-1.97153e-05,2.18309e-05,0,1.1073,1.1073,True,True,0,True
440,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
441,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
442,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
444,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
445,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
446,0.0472534,0.876373,-1.63846e-05,1.81428e-05,0,1.1073,1.1073,True,True,0,True
447,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
448,0.400905,0.300452,-1.31855e-05,1.46004e-05,0,1.1073,1.1073,True,True,0,True
449,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
450,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
451,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
452,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
453,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
454,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
455,0.526522,0.363261,-1.47774e-05,1.63631e-05,0,1.1073,1.1073,True,True,0,True
456,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
457,0.0412696,0.420635,-9.95628e-06,1.10246e-05,0,1.1073,1.1073,True,True,0,True
458,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
459,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
460,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
462,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
463,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
464,0.116567,0.841717,-1.85692e-05,2.05617e-05,0,1.1073,1.1073,True,True,0,True
465,0.250899,0.774551,-1.9856e-05,2.19867e-05,0,1.1073,1.1073,True,True,0,True
466,0.27086,0.465569,-1.45973e-05,1.61636e-05,0,1.1073,1.1073,True,True,0,True
467,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
468,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
469,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
471,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
472,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
474,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
475,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
476,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
477,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
478,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
479,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
480,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
481,0.253758,0.773121,-1.98667e-05,2.19985e-05,0,1.1073,1.1073,True,True,0,True
482,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
483,0.177765,0.188883,-1.01543e-05,1.12439e-05,0,1.1073,1.1073,True,True,0,True
484,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
485,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
486,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
487,0.513485,0.643258,-1.96843e-05,2.17965e-05,0,1.1073,1.1073,True,True,0,True
488,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
489,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
490,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
491,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
492,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
493,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
494,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
495,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
496,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
497,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
498,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
499,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
500,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
501,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
502,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
503,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
504,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
505,0.02155,0.889225,-1.44333e-05,1.59821e-05,0,1.1073,1.1073,True,True,0,True
506,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
507,0.239933,0.219967,-1.10647e-05,1.2252e-05,0,1.1073,1.1073,True,True,0,True
508,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
509,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
510,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
511,0.119366,0.840317,-1.86209e-05,2.0619e-05,0,1.1073,1.1073,True,True,0,True
512,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
513,0.422842,0.311421,-1.34642e-05,1.4909e-05,0,1.1073,1.1073,True,True,0,True
514,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
515,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
516,0.793112,0.496556,-1.82628e-05,2.02224e-05,0,1.1073,1.1073,True,True,0,True
517,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
518,0.339722,0.5,-1.57538e-05,1.74443e-05,0,1.1073,1.1073,True,True,0,True
519,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
520,0.0646858,0.132343,-7.99338e-06,8.85111e-06,0,1.1073,1.1073,True,True,0,True
522,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
523,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
524,0.356091,0.721954,-2.00117e-05,2.2159e-05,0,1.1073,1.1073,True,True,0,True
525,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
526,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
529,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
530,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
531,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
532,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
533,0.447366,0.323683,-1.3775e-05,1.52531e-05,0,1.1073,1.1073,True,True,0,True
534,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
535,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
536,0.272026,0.763987,-1.99246e-05,2.20626e-05,0,1.1073,1.1073,True,True,0,True
537,0.569861,0.615069,-1.94744e-05,2.15641e-05,0,1.1073,1.1073,True,True,0,True
539,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
540,0.769018,0.484509,-1.79363e-05,1.9861e-05,0,1.1073,1.1073,True,True,0,True
541,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
542,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
543,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
544,0.0881373,0.374208,-1.08632e-05,1.20289e-05,0,1.1073,1.1073,True,True,0,True
545,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
546,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
547,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
548,0.236074,0.218037,-1.10106e-05,1.21921e-05,0,1.1073,1.1073,True,True,0,True
549,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
550,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
551,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
552,0.288033,0.244016,-1.17211e-05,1.29789e-05,0,1.1073,1.1073,True,True,0,True
553,0.486156,0.343078,-1.42659e-05,1.57967e-05,0,1.1073,1.1073,True,True,0,True
554,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
559,0.5,0.65,-1.97288e-05,2.18458e-05,0,1.1073,1.1073,True,True,0,True
560,0.482355,0.658823,-1.97834e-05,2.19062e-05,0,1.1073,1.1073,True,True,0,True
561,0.692502,0.553749,-1.89182e-05,2.09483e-05,0,1.1073,1.1073,True,True,0,True
562,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
563,0.389071,0.294535,-1.30347e-05,1.44334e-05,0,1.1073,1.1073,True,True,0,True
564,0.036975,0.118488,-7.1303e-06,7.89542e-06,0,1.1073,1.1073,True,True,0,True
566,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
567,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
568,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
569,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
570,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
571,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
572,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
573,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
574,0.478082,0.339041,-1.41637e-05,1.56835e-05,0,1.1073,1.1073,True,True,0,True
575,0.0876596,0.44383,-1.16676e-05,1.29196e-05,0,1.1073,1.1073,True,True,0,True
576,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
577,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
578,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
579,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
580,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
581,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
582,0.418169,0.309085,-1.34049e-05,1.48433e-05,0,1.1073,1.1073,True,True,0,True
583,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
584,0.599786,0.399893,-1.57125e-05,1.73985e-05,0,1.1073,1.1073,True,True,0,True
585,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
586,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
587,0.787965,0.493982,-1.81928e-05,2.0145e-05,0,1.1073,1.1073,True,True,0,True
588,0.569861,0.384931,-1.53292e-05,1.69741e-05,0,1.1073,1.1073,True,True,0,True
589,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
590,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
591,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
592,0.363433,0.672233,-1.90725e-05,2.11191e-05,0,1.1073,1.1073,True,True,0,True
593,0.569861,0.615069,-1.94744e-05,2.15641e-05,0,1.1073,1.1073,True,True,0,True
594,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
596,0.0569375,0.871531,-1.68541e-05,1.86626e-05,0,1.1073,1.1073,True,True,0,True
597,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
598,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
599,0.444072,0.322036,-1.37333e-05,1.52069e-05,0,1.1073,1.1073,True,True,0,True
600,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
601,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
602,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
603,0.569861,0.615069,-1.94744e-05,2.15641e-05,0,1.1073,1.1073,True,True,0,True
604,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
605,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
606,0.600055,0.599973,-1.93486e-05,2.14248e-05,0,1.1073,1.1073,True,True,0,True
608,0.500554,0.649723,-1.9727e-05,2.18438e-05,0,1.1073,1.1073,True,True,0,True
609,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
611,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
612,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
613,0.440421,0.320211,-1.3687e-05,1.51557e-05,0,1.1073,1.1073,True,True,0,True
615,0.617471,0.408735,-1.59401e-05,1.76506e-05,0,1.1073,1.1073,True,True,0,True
616,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
617,0.0997105,0.850145,-1.82175e-05,2.01723e-05,0,1.1073,1.1073,True,True,0,True
618,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
619,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
620,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
621,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
622,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
624,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
625,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
626,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
627,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
628,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
629,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
630,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
631,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
632,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
633,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
634,0.286829,0.243414,-1.1705e-05,1.2961e-05,0,1.1073,1.1073,True,True,0,True
635,0.754828,0.477414,-1.77454e-05,1.96495e-05,0,1.1073,1.1073,True,True,0,True
636,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
637,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
638,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
639,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
640,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
641,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
642,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
643,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
644,0.127195,0.836403,-1.87567e-05,2.07694e-05,0,1.1073,1.1073,True,True,0,True
645,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
646,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
647,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
649,0.569861,0.384931,-1.53292e-05,1.69741e-05,0,1.1073,1.1073,True,True,0,True
650,0.719622,0.459811,-1.72755e-05,1.91292e-05,0,1.1073,1.1073,True,True,0,True
651,0.387098,0.293549,-1.30095e-05,1.44055e-05,0,1.1073,1.1073,True,True,0,True
652,0.603715,0.401857,-1.5763e-05,1.74544e-05,0,1.1073,1.1073,True,True,0,True
653,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
655,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
656,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
657,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
658,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
659,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
660,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
661,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
662,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
663,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
664,0.8,0.5,-1.83566e-05,2.03264e-05,0,1.1073,1.1073,True,True,0,True
