cycle_idx,dod,sigma_bar,count,s_sigma,phi_prime,expected_sg,measured_sg,ratio,note
439,0.504167,0.647583,1,1.16589,3.38084e-05,1.97085e-05,1.97085e-05,1,
440,0.8,0.5,0.5,,,,,,skip_window_violation
441,0.8,0.5,0.5,,,,,,skip_window_violation
442,0.8,0.5,0.5,,,,,,skip_window_violation
443,4.73695e-17,0.111462,1,,,,,,skip_zero_dod
444,0.8,0.5,1,,,,,,skip_window_violation
445,0.8,0.5,0.5,,,,,,skip_window_violation
446,0.0472534,0.87604,1,1.47858,2.2155e-05,1.6379e-05,1.6379e-05,1,
447,0.8,0.5,0.5,,,,,,skip_window_violation
448,0.400905,0.300786,1,0.812871,3.2453e-05,1.31901e-05,1.31901e-05,1,
449,0.8,0.5,0.5,,,,,,skip_window_violation
450,0.8,0.5,0.5,,,,,,skip_window_violation
451,0.8,0.5,1,,,,,,skip_window_violation
452,0.8,0.5,0.5,,,,,,skip_window_violation
453,0.8,0.5,0.5,,,,,,skip_window_violation
454,0.8,0.5,1,,,,,,skip_window_violation
455,0.526522,0.363595,1,0.867741,3.40713e-05,1.47825e-05,1.47825e-05,1,
456,0.8,0.5,1,,,,,,skip_window_violation
457,0.0412696,0.420635,1,0.920775,2.16259e-05,9.95628e-06,9.95628e-06,1,
458,0.8,0.5,0.5,,,,,,skip_window_violation
459,0.8,0.5,0.5,,,,,,skip_window_violation
460,0.8,0.5,0.5,,,,,,skip_window_violation
461,4.73695e-17,0.330139,1,,,,,,skip_zero_dod
462,0.8,0.5,0.5,,,,,,skip_window_violation
463,0.8,0.5,0.5,,,,,,skip_window_violation
464,0.116567,0.841383,1,1.42624,2.60304e-05,1.85627e-05,1.85627e-05,1,
465,0.250899,0.774217,1,1.33001,2.98481e-05,1.98491e-05,1.98491e-05,1,
466,0.27086,0.465569,1,0.964825,3.02588e-05,1.45973e-05,1.45973e-05,1,
467,0.8,0.5,0.5,,,,,,skip_window_violation
468,0.8,0.5,0.5,,,,,,skip_window_violation
469,0.8,0.5,0.5,,,,,,skip_window_violation
470,1.42109e-16,0.301481,1,,,,,,skip_zero_dod
471,0.8,0.5,0.5,,,,,,skip_window_violation
472,0.8,0.5,0.5,,,,,,skip_window_violation
473,1.89478e-16,0.634602,1,,,,,,skip_zero_dod
474,0.8,0.5,0.5,,,,,,skip_window_violation
475,0.8,0.5,0.5,,,,,,skip_window_violation
476,0.8,0.5,0.5,,,,,,skip_window_violation
477,0.8,0.5,0.5,,,,,,skip_window_violation
478,0.8,0.5,0.5,,,,,,skip_window_violation
479,0.8,0.5,0.5,,,,,,skip_window_violation
480,0.8,0.5,0.5,,,,,,skip_window_violation
481,0.253758,0.772788,1,1.32803,2.99085e-05,1.98598e-05,1.98598e-05,1,
482,0.8,0.5,0.5,,,,,,skip_window_violation
483,0.177765,0.189216,1,0.723818,2.80672e-05,1.01578e-05,1.01578e-05,1,
484,0.8,0.5,0.5,,,,,,skip_window_violation
485,0.8,0.5,0.5,,,,,,skip_window_violation
486,0.8,0.5,0.5,,,,,,skip_window_violation
487,0.513485,0.642924,1,1.16026,3.39191e-05,1.96774e-05,1.96774e-05,1,
488,0.8,0.5,0.5,,,,,,skip_window_violation
489,0.8,0.5,0.5,,,,,,skip_window_violation
490,0.8,0.5,0.5,,,,,,skip_window_violation
491,0.8,0.5,1,,,,,,skip_window_violation
492,0.8,0.5,0.5,,,,,,skip_window_violation
493,0.8,0.5,0.5,,,,,,skip_window_violation
494,0.8,0.5,0.5,,,,,,skip_window_violation
495,0.8,0.5,0.5,,,,,,skip_window_violation
496,0.8,0.5,0.5,,,,,,skip_window_violation
497,0.8,0.5,0.5,,,,,,skip_window_violation
498,0.8,0.5,0.5,,,,,,skip_window_violation
499,0.8,0.5,0.5,,,,,,skip_window_violation
500,0.8,0.5,1,,,,,,skip_window_violation
501,0.8,0.5,0.5,,,,,,skip_window_violation
502,0.8,0.5,0.5,,,,,,skip_window_violation
503,0.8,0.5,0.5,,,,,,skip_window_violation
504,0.8,0.5,0.5,,,,,,skip_window_violation
505,0.02155,0.888892,1,1.49847,1.92573e-05,1.44283e-05,1.44283e-05,1,
506,0.8,0.5,1,,,,,,skip_window_violation
507,0.239933,0.2203,1,0.747599,2.96109e-05,1.10686e-05,1.10686e-05,1,
508,0.8,0.5,0.5,,,,,,skip_window_violation
509,0.8,0.5,0.5,,,,,,skip_window_violation
510,0.8,0.5,0.5,,,,,,skip_window_violation
511,0.119366,0.839984,1,1.42416,2.61409e-05,1.86144e-05,1.86144e-05,1,
512,0.8,0.5,0.5,,,,,,skip_window_violation
513,0.422842,0.311754,1,0.822197,3.27632e-05,1.34689e-05,1.34689e-05,1,
514,0.8,0.5,0.5,,,,,,skip_window_violation
515,0.8,0.5,0.5,,,,,,skip_window_violation
516,0.793112,0.496889,1,0.99677,3.66566e-05,1.82691e-05,1.82691e-05,1,
517,0.8,0.5,0.5,,,,,,skip_window_violation
518,0.339722,0.5,1,1,3.15076e-05,1.57538e-05,1.57538e-05,1,
519,0.8,0.5,0.5,,,,,,skip_window_violation
520,0.0646858,0.132676,1,0.682484,2.34325e-05,7.99616e-06,7.99616e-06,1,
521,2.84217e-16,0.6,1,,,,,,skip_zero_dod
522,0.8,0.5,0.5,,,,,,skip_window_violation
523,0.8,0.5,0.5,,,,,,skip_window_violation
524,0.356091,0.721621,1,1.25921,3.17735e-05,2.00048e-05,2.00048e-05,1,
525,0.8,0.5,1,,,,,,skip_window_violation
526,0.8,0.5,0.5,,,,,,skip_window_violation
527,3.78956e-16,0.9,1,,,,,,skip_zero_dod
528,1.89478e-16,0.451798,1,,,,,,skip_zero_dod
529,0.8,0.5,0.5,,,,,,skip_window_violation
530,0.8,0.5,1,,,,,,skip_window_violation
531,0.8,0.5,1,,,,,,skip_window_violation
532,0.8,0.5,1,,,,,,skip_window_violation
533,0.447366,0.324016,1,0.832749,3.30946e-05,1.37797e-05,1.37797e-05,1,
534,0.8,0.5,1,,,,,,skip_window_violation
535,0.8,0.5,0.5,,,,,,skip_window_violation
536,0.272026,0.763654,1,1.31548,3.02821e-05,1.99177e-05,1.99177e-05,1,
537,0.569861,0.614736,1,1.12674,3.45558e-05,1.94677e-05,1.94677e-05,1,
538,3.78956e-16,0.9,1,,,,,,skip_zero_dod
539,0.8,0.5,0.5,,,,,,skip_window_violation
540,0.769018,0.484842,1,0.984359,3.64552e-05,1.79425e-05,1.79425e-05,1,
541,0.8,0.5,1,,,,,,skip_window_violation
542,0.8,0.5,1,,,,,,skip_window_violation
543,0.8,0.5,0.5,,,,,,skip_window_violation
544,0.0881373,0.374208,1,0.877372,2.47631e-05,1.08632e-05,1.08632e-05,1,
545,0.8,0.5,0.5,,,,,,skip_window_violation
546,0.8,0.5,0.5,,,,,,skip_window_violation
547,0.8,0.5,0.5,,,,,,skip_window_violation
548,0.236074,0.218371,1,0.746101,2.95253e-05,1.10144e-05,1.10144e-05,1,
549,0.8,0.5,1,,,,,,skip_window_violation
550,0.8,0.5,0.5,,,,,,skip_window_violation
551,0.8,0.5,0.5,,,,,,skip_window_violation
552,0.288033,0.24435,1,0.766534,3.05928e-05,1.17252e-05,1.17252e-05,1,
553,0.486156,0.343412,1,0.849717,3.35895e-05,1.42708e-05,1.42708e-05,1,
554,0.8,0.5,0.5,,,,,,skip_window_violation
555,3.78956e-16,0.9,1,,,,,,skip_zero_dod
556,3.78956e-16,0.9,1,,,,,,skip_zero_dod
557,3.78956e-16,0.9,1,,,,,,skip_zero_dod
558,3.78956e-16,0.9,1,,,,,,skip_zero_dod
559,0.5,0.649667,1,1.16842,3.37583e-05,1.9722e-05,1.9722e-05,1,
560,0.482355,0.658489,1,1.17919,3.35425e-05,1.97765e-05,1.97765e-05,1,
561,0.692502,0.553416,1,1.05712,3.57795e-05,1.89117e-05,1.89117e-05,1,
562,0.8,0.5,0.5,,,,,,skip_window_violation
563,0.389071,0.294869,1,0.807884,3.22799e-05,1.30392e-05,1.30392e-05,1,
564,0.036975,0.118821,1,0.67272,2.12058e-05,7.13277e-06,7.13277e-06,1,
565,1.89478e-16,0.599587,1,,,,,,skip_zero_dod
566,0.8,0.5,0.5,,,,,,skip_window_violation
567,0.8,0.5,0.5,,,,,,skip_window_violation
568,0.8,0.5,0.5,,,,,,skip_window_violation
569,0.8,0.5,0.5,,,,,,skip_window_violation
570,0.8,0.5,0.5,,,,,,skip_window_violation
571,0.8,0.5,0.5,,,,,,skip_window_violation
572,0.8,0.5,0.5,,,,,,skip_window_violation
573,0.8,0.5,0.5,,,,,,skip_window_violation
574,0.478082,0.339374,1,0.846157,3.34893e-05,1.41686e-05,1.41686e-05,1,
575,0.0876596,0.44383,1,0.943256,2.47391e-05,1.16676e-05,1.16676e-05,1,
576,0.8,0.5,0.5,,,,,,skip_window_violation
577,0.8,0.5,0.5,,,,,,skip_window_violation
578,0.8,0.5,0.5,,,,,,skip_window_violation
579,0.8,0.5,0.5,,,,,,skip_window_violation
580,0.8,0.5,0.5,,,,,,skip_window_violation
581,0.8,0.5,0.5,,,,,,skip_window_violation
582,0.418169,0.309418,1,0.820201,3.26982e-05,1.34096e-05,1.34096e-05,1,
583,0.8,0.5,1,,,,,,skip_window_violation
584,0.599786,0.400226,1,0.901437,3.4873e-05,1.57179e-05,1.57179e-05,1,
585,0.8,0.5,0.5,,,,,,skip_window_violation
586,0.8,0.5,0.5,,,,,,skip_window_violation
587,0.787965,0.494316,1,0.994106,3.6614e-05,1.81991e-05,1.81991e-05,1,
588,0.569861,0.385264,1,0.887519,3.45558e-05,1.53345e-05,1.53345e-05,1,
589,0.8,0.5,0.5,,,,,,skip_window_violation
590,0.8,0.5,0.5,,,,,,skip_window_violation
591,0.8,0.5,0.5,,,,,,skip_window_violation
592,0.363433,0.672233,1,1.19617,3.18894e-05,1.90725e-05,1.90725e-05,1,
593,0.569861,0.614736,1,1.12674,3.45558e-05,1.94677e-05,1.94677e-05,1,
594,0.8,0.5,0.5,,,,,,skip_window_violation
595,2.84217e-16,0.547063,1,,,,,,skip_zero_dod
596,0.0569375,0.871198,1,1.47115,2.29048e-05,1.68482e-05,1.68482e-05,1,
597,0.8,0.5,0.5,,,,,,skip_window_violation
598,0.8,0.5,0.5,,,,,,skip_window_violation
599,0.444072,0.322369,1,0.831324,3.3051e-05,1.3738e-05,1.3738e-05,1,
600,0.8,0.5,0.5,,,,,,skip_window_violation
601,0.8,0.5,0.5,,,,,,skip_window_violation
602,0.8,0.5,0.5,,,,,,skip_window_violation
603,0.569861,0.614736,1,1.12674,3.45558e-05,1.94677e-05,1.94677e-05,1,
604,0.8,0.5,0.5,,,,,,skip_window_violation
605,0.8,0.5,0.5,,,,,,skip_window_violation
606,0.600055,0.599639,1,1.10918,3.48758e-05,1.93419e-05,1.93419e-05,1,
607,9.4739e-17,0.816734,1,,,,,,skip_zero_dod
608,0.500554,0.64939,1,1.16808,3.3765e-05,1.97202e-05,1.97202e-05,1,
609,0.8,0.5,0.5,,,,,,skip_window_violation
610,9.4739e-17,0.826209,1,,,,,,skip_zero_dod
611,0.8,0.5,0.5,,,,,,skip_window_violation
612,0.8,0.5,0.5,,,,,,skip_window_violation
613,0.440421,0.320544,1,0.829747,3.30023e-05,1.36918e-05,1.36918e-05,1,
614,1.18424e-17,0.1,1,,,,,,skip_zero_dod
615,0.617471,0.409069,1,0.909765,3.50544e-05,1.59456e-05,1.59456e-05,1,
616,0.8,0.5,0.5,,,,,,skip_window_violation
617,0.0997105,0.849811,1,1.43879,2.53146e-05,1.82112e-05,1.82112e-05,1,
618,0.8,0.5,0.5,,,,,,skip_window_violation
619,0.8,0.5,0.5,,,,,,skip_window_violation
620,0.8,0.5,0.5,,,,,,skip_window_violation
621,0.8,0.5,0.5,,,,,,skip_window_violation
622,0.8,0.5,0.5,,,,,,skip_window_violation
623,2.36848e-17,0.109658,1,,,,,,skip_zero_dod
624,0.8,0.5,0.5,,,,,,skip_window_violation
625,0.8,0.5,0.5,,,,,,skip_window_violation
626,0.8,0.5,0.5,,,,,,skip_window_violation
627,0.8,0.5,0.5,,,,,,skip_window_violation
628,0.8,0.5,0.5,,,,,,skip_window_violation
629,0.8,0.5,0.5,,,,,,skip_window_violation
630,0.8,0.5,0.5,,,,,,skip_window_violation
631,0.8,0.5,0.5,,,,,,skip_window_violation
632,0.8,0.5,0.5,,,,,,skip_window_violation
633,0.8,0.5,0.5,,,,,,skip_window_violation
634,0.286829,0.243748,1,0.766054,3.05699e-05,1.17091e-05,1.17091e-05,1,
635,0.754828,0.477747,1,0.977123,3.63342e-05,1.77515e-05,1.77515e-05,1,
636,0.8,0.5,0.5,,,,,,skip_window_violation
637,0.8,0.5,0.5,,,,,,skip_window_violation
638,0.8,0.5,1,,,,,,skip_window_violation
639,0.8,0.5,0.5,,,,,,skip_window_violation
640,0.8,0.5,0.5,,,,,,skip_window_violation
641,0.8,0.5,0.5,,,,,,skip_window_violation
642,0.8,0.5,0.5,,,,,,skip_window_violation
643,0.8,0.5,0.5,,,,,,skip_window_violation
644,0.127195,0.836069,1,1.41838,2.6439e-05,1.87502e-05,1.87502e-05,1,
645,0.8,0.5,0.5,,,,,,skip_window_violation
646,0.8,0.5,0.5,,,,,,skip_window_violation
647,0.8,0.5,0.5,,,,,,skip_window_violation
648,4.73695e-17,0.208257,1,,,,,,skip_zero_dod
649,0.569861,0.385264,1,0.887519,3.45558e-05,1.53345e-05,1.53345e-05,1,
650,0.719622,0.460144,1,0.959398,3.60257e-05,1.72815e-05,1.72815e-05,1,
651,0.387098,0.293882,1,0.807056,3.22506e-05,1.3014e-05,1.3014e-05,1,
652,0.603715,0.402191,1,0.903281,3.49137e-05,1.57684e-05,1.57684e-05,1,
653,0.8,0.5,0.5,,,,,,skip_window_violation
654,3.78956e-16,0.9,1,,,,,,skip_zero_dod
655,0.8,0.5,0.5,,,,,,skip_window_violation
656,0.8,0.5,0.5,,,,,,skip_window_violation
657,0.8,0.5,0.5,,,,,,skip_window_violation
658,0.8,0.5,0.5,,,,,,skip_window_violation
659,0.8,0.5,0.5,,,,,,skip_window_violation
660,0.8,0.5,0.5,,,,,,skip_window_violation
661,0.8,0.5,0.5,,,,,,skip_window_violation
662,0.8,0.5,1,,,,,,skip_window_violation
663,0.8,0.5,0.5,,,,,,skip_window_violation
664,0.8,0.5,0.5,,,,,,skip_window_violation
665,0.8,0.5,0.5,,,,,,skip_window_violation
666,0.8,0.5,0.5,,,,,,skip_window_violation
667,0.8,0.5,0.5,,,,,,skip_window_violation
668,0.8,0.5,0.5,,,,,,skip_window_violation
669,0.8,0.5,0.5,,,,,,skip_window_violation
670,0.8,0.5,0.5,,,,,,skip_window_violation
671,0.8,0.5,1,,,,,,skip_window_violation
672,0.692305,0.446486,1,0.945866,3.57777e-05,1.69204e-05,1.69204e-05,1,
673,0.8,0.5,1,,,,,,skip_window_violation
674,0.8,0.5,0.5,,,,,,skip_window_violation
675,0.8,0.5,0.5,,,,,,skip_window_violation
676,9.4739e-17,0.234575,1,,,,,,skip_zero_dod
677,0.28774,0.724759,1,1.26333,3.05872e-05,1.93208e-05,1.93208e-05,1,
678,0.8,0.5,0.5,,,,,,skip_window_violation
679,0.3281,0.735617,1,1.27767,3.13124e-05,2.00035e-05,2.00035e-05,1,
680,0.8,0.5,0.5,,,,,,skip_window_violation
681,0.0979873,0.149327,1,0.694405,2.52359e-05,8.76196e-06,8.76196e-06,1,
682,0.8,0.5,0.5,,,,,,skip_window_violation
683,9.4739e-17,0.655543,1,,,,,,skip_zero_dod
684,0.8,0.5,0.5,,,,,,skip_window_violation
685,2.84217e-16,0.6,1,,,,,,skip_zero_dod
686,0.8,0.5,0.5,,,,,,skip_window_violation
687,3.78956e-16,0.9,1,,,,,,skip_zero_dod
688,0.8,0.5,0.5,,,,,,skip_window_violation
689,4.73695e-17,0.4,1,,,,,,skip_zero_dod
690,0.8,0.5,0.5,,,,,,skip_window_violation
691,3.78956e-16,0.9,1,,,,,,skip_zero_dod
692,0.8,0.5,0.5,,,,,,skip_window_violation
693,0.5,0.350333,1,0.855856,3.37583e-05,1.44461e-05,1.44461e-05,1,
694,0.8,0.5,1,,,,,,skip_window_violation
695,0.8,0.5,1,,,,,,skip_window_violation
696,0.8,0.5,0.5,,,,,,skip_window_violation
697,0.8,0.5,0.5,,,,,,skip_window_violation
698,2.84217e-16,0.6,1,,,,,,skip_zero_dod
699,0.8,0.5,0.5,,,,,,skip_window_violation
700,0.8,0.5,0.5,,,,,,skip_window_violation
701,0.8,0.5,0.5,,,,,,skip_window_violation
702,0.8,0.5,0.5,,,,,,skip_window_violation
703,0.5,0.649667,1,1.16842,3.37583e-05,1.9722e-05,1.9722e-05,1,
704,0.8,0.5,1,,,,,,skip_window_violation
705,0.8,0.5,0.5,,,,,,skip_window_violation
706,0.8,0.5,0.5,,,,,,skip_window_violation
707,0.8,0.5,0.5,,,,,,skip_window_violation
708,0.569861,0.614736,1,1.12674,3.45558e-05,1.94677e-05,1.94677e-05,1,
709,0.569861,0.614736,1,1.12674,3.45558e-05,1.94677e-05,1.94677e-05,1,
710,0.149106,0.825114,1,1.40231,2.72e-05,1.90714e-05,1.90714e-05,1,
711,0.270527,0.561324,1,1.06585,3.02522e-05,1.61222e-05,1.61222e-05,1,
712,0.52486,0.592569,1,1.10106,3.40521e-05,1.87466e-05,1.87466e-05,1,
713,0.543135,0.398294,1,0.899627,3.42608e-05,1.5411e-05,1.5411e-05,1,
714,0.8,0.5,0.5,,,,,,skip_window_violation
715,0.8,0.5,0.5,,,,,,skip_window_violation
716,0.8,0.5,0.5,,,,,,skip_window_violation
717,0.8,0.5,0.5,,,,,,skip_window_violation
718,0.8,0.5,0.5,,,,,,skip_window_violation
719,0.8,0.5,0.5,,,,,,skip_window_violation
720,0.8,0.5,0.5,,,,,,skip_window_violation
721,9.4739e-17,0.438237,1,,,,,,skip_zero_dod
722,0.591361,0.396014,1,0.897497,3.47851e-05,1.56097e-05,1.56097e-05,1,
723,0.735301,0.467984,1,0.967251,3.61646e-05,1.74901e-05,1.74901e-05,1,
724,0.8,0.5,1,,,,,,skip_window_violation
725,0.8,0.5,0.5,,,,,,skip_window_violation
726,0.469354,0.564816,1,1.06973,3.33793e-05,1.78535e-05,1.78535e-05,1,
727,0.538973,0.527512,1,1.02903,3.42137e-05,1.76034e-05,1.76034e-05,1,
728,0.670368,0.564483,1,1.06936,3.55726e-05,1.902e-05,1.902e-05,1,
729,0.353434,0.72295,1,1.26095,3.1731e-05,2.00056e-05,2.00056e-05,1,
730,0.8,0.5,0.5,,,,,,skip_window_violation
731,0.8,0.5,1,,,,,,skip_window_violation
732,2.84217e-16,0.6,1,,,,,,skip_zero_dod
733,0.8,0.5,1,,,,,,skip_window_violation
734,0.8,0.5,1,,,,,,skip_window_violation
735,0.554914,0.37779,1,0.880647,3.43923e-05,1.51437e-05,1.51437e-05,1,
736,0.8,0.5,1,,,,,,skip_window_violation
737,0.8,0.5,0.5,,,,,,skip_window_violation
738,0.8,0.5,0.5,,,,,,skip_window_violation
739,9.4739e-17,0.286067,1,,,,,,skip_zero_dod
740,0.8,0.5,1,,,,,,skip_window_violation
741,0.8,0.5,0.5,,,,,,skip_window_violation
742,0.8,0.5,0.5,,,,,,skip_window_violation
743,2.84217e-16,0.6,1,,,,,,skip_zero_dod
744,0.8,0.5,1,,,,,,skip_window_violation
745,0.2,0.5,1,1,2.8664e-05,1.4332e-05,1.4332e-05,1,
746,0.8,0.5,1,,,,,,skip_window_violation
747,0.8,0.5,1,,,,,,skip_window_violation
748,0.653825,0.427246,1,0.927127,3.54143e-05,1.64168e-05,1.64168e-05,1,
749,0.282119,0.241393,1,0.76418,3.04797e-05,1.1646e-05,1.1646e-05,1,
750,0.8,0.5,1,,,,,,skip_window_violation
751,0.5,0.350333,1,0.855856,3.37583e-05,1.44461e-05,1.44461e-05,1,
752,0.021559,0.888887,1,1.49847,1.92588e-05,1.44293e-05,1.44293e-05,1,
753,0.8,0.5,0.5,,,,,,skip_window_violation
754,3.78956e-16,0.9,1,,,,,,skip_zero_dod
755,0.8,0.5,0.5,,,,,,skip_window_violation
756,0.8,0.5,0.5,,,,,,skip_window_violation
757,3.78956e-16,0.9,1,,,,,,skip_zero_dod
758,3.78956e-16,0.9,1,,,,,,skip_zero_dod
759,0.8,0.5,0.5,,,,,,skip_window_violation
760,1.42109e-16,0.415004,1,,,,,,skip_zero_dod
761,0.8,0.5,0.5,,,,,,skip_window_violation
762,0.8,0.5,0.5,,,,,,skip_window_violation
763,2.84217e-16,0.6,1,,,,,,skip_zero_dod
764,0.8,0.5,1,,,,,,skip_window_violation
765,0.8,0.5,1,,,,,,skip_window_violation
766,0.8,0.5,0.5,,,,,,skip_window_violation
767,0.8,0.5,0.5,,,,,,skip_window_violation
768,0.8,0.5,1,,,,,,skip_window_violation
769,0.8,0.5,1,,,,,,skip_window_violation
770,9.4739e-17,0.821169,1,,,,,,skip_zero_dod
771,0.8,0.5,1,,,,,,skip_window_violation
772,0.8,0.5,0.5,,,,,,skip_window_violation
773,0.8,0.5,0.5,,,,,,skip_window_violation
774,0.8,0.5,0.5,,,,,,skip_window_violation
775,0.130221,0.834556,1,1.41615,2.65502e-05,1.87995e-05,1.87995e-05,1,
776,0.8,0.5,0.5,,,,,,skip_window_violation
777,0.627944,0.414305,1,0.914733,3.51598e-05,1.60809e-05,1.60809e-05,1,
778,0.74734,0.474003,1,0.973326,3.62696e-05,1.76511e-05,1.76511e-05,1,
779,0.8,0.5,0.5,,,,,,skip_window_violation
780,0.8,0.5,0.5,,,,,,skip_window_violation
781,0.8,0.5,0.5,,,,,,skip_window_violation
782,3.78956e-16,0.9,1,,,,,,skip_zero_dod
783,0.8,0.5,0.5,,,,,,skip_window_violation
784,0.744276,0.527529,1,1.02904,3.6243e-05,1.86478e-05,1.86478e-05,1,
785,0.8,0.5,0.5,,,,,,skip_window_violation
786,0.8,0.5,0.5,,,,,,skip_window_violation
787,0.8,0.5,1,,,,,,skip_window_violation
788,0.8,0.5,1,,,,,,skip_window_violation
789,0.8,0.5,1,,,,,,skip_window_violation
790,0.8,0.5,1,,,,,,skip_window_violation
791,0.0237656,0.112216,1,0.668115,1.95967e-05,6.54644e-06,6.54644e-06,1,
792,0.8,0.5,1,,,,,,skip_window_violation
793,0.395191,0.297929,1,0.81046,3.237e-05,1.31173e-05,1.31173e-05,1,
794,0.8,0.5,0.5,,,,,,skip_window_violation
795,0.155817,0.821758,1,1.39742,2.74146e-05,1.91549e-05,1.91549e-05,1,
796,0.8,0.5,0.5,,,,,,skip_window_violation
797,0.8,0.5,0.5,,,,,,skip_window_violation
798,0.8,0.5,0.5,,,,,,skip_window_violation
799,0.8,0.5,0.5,,,,,,skip_window_violation
800,0.8,0.5,0.5,,,,,,skip_window_violation
801,0.592143,0.396405,1,0.897862,3.47933e-05,1.56198e-05,1.56198e-05,1,
802,0.8,0.5,0.5,,,,,,skip_window_violation
803,0.8,0.5,0.5,,,,,,skip_window_violation
804,0.8,0.5,0.5,,,,,,skip_window_violation
805,0.8,0.5,0.5,,,,,,skip_window_violation
806,0.8,0.5,0.5,,,,,,skip_window_violation
807,3.78956e-16,0.9,1,,,,,,skip_zero_dod
808,0.8,0.5,0.5,,,,,,skip_window_violation
809,0.8,0.5,1,,,,,,skip_window_violation
810,0.8,0.5,1,,,,,,skip_window_violation
811,0.8,0.5,0.5,,,,,,skip_window_violation
812,0.8,0.5,0.5,,,,,,skip_window_violation
813,0.8,0.5,0.5,,,,,,skip_window_violation
814,0.8,0.5,0.5,,,,,,skip_window_violation
815,0.8,0.5,0.5,,,,,,skip_window_violation
816,0.8,0.5,0.5,,,,,,skip_window_violation
817,2.84217e-16,0.6,1,,,,,,skip_zero_dod
818,0.8,0.5,0.5,,,,,,skip_window_violation
819,0.8,0.5,0.5,,,,,,skip_window_violation
820,0.8,0.5,0.5,,,,,,skip_window_violation
821,0.8,0.5,0.5,,,,,,skip_window_violation
822,2.84217e-16,0.6,1,,,,,,skip_zero_dod
823,0.8,0.5,0.5,,,,,,skip_window_violation
824,0.8,0.5,0.5,,,,,,skip_window_violation
825,0.8,0.5,0.5,,,,,,skip_window_violation
826,0.8,0.5,0.5,,,,,,skip_window_violation
827,0.8,0.5,0.5,,,,,,skip_window_violation
828,0.300014,0.74966,1,1.29647,3.08162e-05,1.99761e-05,1.99761e-05,1,
829,3.78956e-16,0.9,1,,,,,,skip_zero_dod
830,0.8,0.5,0.5,,,,,,skip_window_violation
831,4.73695e-17,0.338579,1,,,,,,skip_zero_dod
832,0.733464,0.532935,1,1.03485,3.61485e-05,1.8704e-05,1.8704e-05,1,
833,0.8,0.5,0.5,,,,,,skip_window_violation
834,0.8,0.5,0.5,,,,,,skip_window_violation
835,0.356417,0.278542,1,0.794282,3.17786e-05,1.26206e-05,1.26206e-05,1,
836,0.8,0.5,0.5,,,,,,skip_window_violation
837,0.8,0.5,0.5,,,,,,skip_window_violation
838,0.8,0.5,1,,,,,,skip_window_violation
839,0.8,0.5,0.5,,,,,,skip_window_violation
840,3.78956e-16,0.9,1,,,,,,skip_zero_dod
841,3.78956e-16,0.9,1,,,,,,skip_zero_dod
842,0.8,0.5,0.5,,,,,,skip_window_violation
843,2.84217e-16,0.6,1,,,,,,skip_zero_dod
844,0.8,0.5,1,,,,,,skip_window_violation
845,0.614401,0.407534,1,0.908314,3.50232e-05,1.59061e-05,1.59061e-05,1,
846,0.480905,0.340786,1,0.8474,3.35245e-05,1.42043e-05,1.42043e-05,1,
847,0.8,0.5,0.5,,,,,,skip_window_violation
848,0.8,0.5,0.5,,,,,,skip_window_violation
849,0.8,0.5,0.5,,,,,,skip_window_violation
850,0.8,0.5,0.5,,,,,,skip_window_violation
851,0.8,0.5,0.5,,,,,,skip_window_violation
852,0.8,0.5,0.5,,,,,,skip_window_violation
853,0.8,0.5,1,,,,,,skip_window_violation
854,0.467208,0.666063,1,1.18852,3.3352e-05,1.98197e-05,1.98197e-05,1,
855,0.8,0.5,1,,,,,,skip_window_violation
856,0.8,0.5,0.5,,,,,,skip_window_violation
857,0.8,0.5,0.5,,,,,,skip_window_violation
858,0.0398772,0.120272,1,0.673736,2.14938e-05,7.24057e-06,7.24057e-06,1,
859,0.8,0.5,0.5,,,,,,skip_window_violation
860,3.78956e-16,0.9,1,,,,,,skip_zero_dod
861,0.8,0.5,0.5,,,,,,skip_window_violation
862,0.8,0.5,1,,,,,,skip_window_violation
863,0.00490758,0.897213,1,1.5115,1.47869e-05,1.11752e-05,1.11752e-05,1,
864,0.8,0.5,0.5,,,,,,skip_window_violation
865,0.585818,0.606758,1,1.11743,3.47266e-05,1.94022e-05,1.94022e-05,1,
866,0.8,0.5,0.5,,,,,,skip_window_violation
867,0.590751,0.395709,1,0.897212,3.47787e-05,1.56019e-05,1.56019e-05,1,
868,0.8,0.5,1,,,,,,skip_window_violation
869,0.8,0.5,0.5,,,,,,skip_window_violation
870,0.8,0.5,0.5,,,,,,skip_window_violation
871,0.339722,0.5,1,1,3.15076e-05,1.57538e-05,1.57538e-05,1,
872,0.8,0.5,1,,,,,,skip_window_violation
873,0.366177,0.283422,1,0.798323,3.19323e-05,1.27461e-05,1.27461e-05,1,
874,0.8,0.5,0.5,,,,,,skip_window_violation
875,0.8,0.5,0.5,,,,,,skip_window_violation
876,0.8,0.5,0.5,,,,,,skip_window_violation
877,0.8,0.5,0.5,,,,,,skip_window_violation
878,0.8,0.5,0.5,,,,,,skip_window_violation
879,3.78956e-16,0.9,1,,,,,,skip_zero_dod
880,3.78956e-16,0.9,1,,,,,,skip_zero_dod
881,0.511131,0.644101,1,1.16168,3.38913e-05,1.96854e-05,1.96854e-05,1,
882,0.8,0.5,0.5,,,,,,skip_window_violation
