cycle_idx,dod,sigma_bar,measured,expected,ratio,pass
457,0.041269554106056795,0.4206347770530283,2.317404112940874,1.875006551129248e-13,12359445419244.994,False
458,0.8000000000000004,0.5000000000000002,1.623239227212034,3.456988014095166e-13,4695530388284.848,False
459,0.8000000000000004,0.5000000000000002,2.0402663327260493,3.456988014095166e-13,5901861170496.623,False
460,0.8000000000000004,0.5000000000000002,3.5517684509458722,3.456988014095166e-13,10274170568322.072,False
462,0.8000000000000004,0.5000000000000002,2.679005524352027,3.456988014095166e-13,7749536629658.322,False
463,0.8000000000000004,0.5000000000000002,0.9269616451763495,3.456988014095166e-13,2681414113664.4146,False
464,0.1165669186830478,0.8417165406584766,2.317404112940874,3.497018250658925e-13,6626800167554.795,False
465,0.25089894259045176,0.7745505287047745,2.317404112940874,3.739363219362833e-13,6197322851498.087,False
466,0.2708602324251111,0.4655690794477318,2.6996406920432716,2.749011727894903e-13,9820404418974.822,False
467,0.8000000000000004,0.5000000000000002,2.142427829805584,3.456988014095166e-13,6197382869336.745,False
468,0.8000000000000004,0.5000000000000002,2.5219595603321006,3.456988014095166e-13,7295251097340.584,False
469,0.8000000000000004,0.5000000000000002,2.6446928287668365,3.456988014095166e-13,7650280585248.312,False
471,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
472,0.8000000000000004,0.5000000000000002,2.828195010711999,3.456988014095166e-13,8181095795474.582,False
474,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
475,0.8000000000000004,0.5000000000000002,2.9146661896086417,3.456988014095166e-13,8431230243566.604,False
476,0.8000000000000004,0.5000000000000002,2.6638263382094043,3.456988014095166e-13,7705627926241.554,False
477,0.8000000000000004,0.5000000000000002,2.9696047612475986,3.456988014095166e-13,8590150585248.311,False
478,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
479,0.8000000000000004,0.5000000000000002,2.9385475875187073,3.456988014095166e-13,8500311761387.013,False
480,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
481,0.25375754574272025,0.7731212271286398,3.4761061694113105,3.741368362274867e-13,9291002202460.844,False
482,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
483,0.1777651530351112,0.18888257651755558,3.4761061694113105,1.9122910719930655e-13,18177704327136.637,False
484,0.8000000000000004,0.5000000000000002,1.5701568358054363,3.456988014095166e-13,4541979403467.529,False
485,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
486,0.8000000000000004,0.5000000000000002,0.7610932394884012,3.456988014095166e-13,2201607978926.158,False
487,0.5134846179650102,0.6432576910174953,2.317404112940874,3.7070173098748957e-13,6251398143644.173,False
488,0.8000000000000004,0.5000000000000002,2.5822650097805204,3.456988014095166e-13,7469696161085.487,False
489,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
490,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
491,0.8,0.5,2.783261718874249,3.456988014095165e-13,8051117642080.521,False
492,0.8000000000000004,0.5000000000000002,1.7254427044498946,3.456988014095166e-13,4991173522774.023,False
493,0.8000000000000004,0.5000000000000002,1.3450450988437868,3.456988014095166e-13,3890800585248.3105,False
494,0.8000000000000004,0.5000000000000002,3.5895995917131533,3.456988014095166e-13,10383604389362.33,False
495,0.8000000000000004,0.5000000000000002,3.3247816063421864,3.456988014095166e-13,9617567642080.52,False
496,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
497,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
498,0.8000000000000004,0.5000000000000002,1.595377596316957,3.456988014095166e-13,4614935284161.035,False
499,0.8000000000000004,0.5000000000000002,2.783261718874249,3.456988014095166e-13,8051117642080.519,False
500,0.8,0.5,1.921492998348267,3.456988014095165e-13,5558286550354.731,False
501,0.8000000000000004,0.5000000000000002,1.3242309216804993,3.456988014095166e-13,3830591590949.1636,False
502,0.8000000000000004,0.5000000000000002,2.6900901976875735,3.456988014095166e-13,7781601170496.621,False
503,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
504,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
505,0.021550002076546282,0.8892249989617269,3.4761061694113105,2.718138228651706e-13,12788555536910.953,False
506,0.8,0.5,1.1435696001635245,3.456988014095165e-13,3307994113664.416,False
507,0.23993336329746218,0.2199666816487311,3.4761061694113105,2.0837514838084865e-13,16681961339545.193,False
508,0.8000000000000004,0.5000000000000002,1.2684887324806684,3.456988014095166e-13,3669346631543.596,False
509,0.8000000000000004,0.5000000000000002,1.4944945542708743,3.456988014095166e-13,4323111761387.012,False
510,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
511,0.11936614427201021,0.8403169278639953,1.5221864789768025,3.506756656000236e-13,4340724573438.1523,False
512,0.8000000000000004,0.5000000000000002,2.294761699480065,3.456988014095166e-13,6638037766181.544,False
513,0.422842038196852,0.311421019098426,3.313972708980106,2.5356331712797054e-13,13069606228994.004,False
514,0.8000000000000004,0.5000000000000002,1.9766424910375453,3.456988014095166e-13,5717817021575.393,False
515,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
516,0.793112275554314,0.496556137777157,3.3247816063421864,3.4393150979682126e-13,9666987500814.662,False
517,0.8000000000000004,0.5000000000000002,2.1116767232733737,3.456988014095166e-13,6108429403467.53,False
518,0.3397220735296482,0.5,0.8690265423528276,2.966820415218903e-13,2929151147453.9575,False
519,0.8000000000000004,0.5000000000000002,1.2227682716761699,3.456988014095166e-13,3537091441134.828,False
520,0.06468584639418423,0.1323429231970921,1.7002219439383743,1.5053455734953677e-13,11294562350826.26,False
522,0.8000000000000004,0.5000000000000002,1.2119977834348261,3.456988014095166e-13,3505935740862.136,False
523,0.8000000000000004,0.5000000000000002,2.8589240004088112,3.456988014095166e-13,8269985284161.037,False
524,0.3560913644130246,0.7219543177934877,3.4761061694113105,3.7686798499856563e-13,9223670642717.344,False
525,0.8,0.5,2.4505062860646953,3.456988014095165e-13,7088558814995.177,False
526,0.8000000000000004,0.5000000000000002,1.2535653356279548,3.456988014095166e-13,3626177847643.0835,False
529,0.8000000000000004,0.5000000000000002,2.2669625919178324,3.456988014095166e-13,6557623522774.025,False
530,0.8,0.5,1.921492998348267,3.456988014095165e-13,5558286550354.731,False
531,0.8,0.5,3.3247816063421864,3.456988014095165e-13,9617567642080.521,False
532,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
533,0.4473655254264966,0.3236827627132483,2.806577215987838,2.594154266785244e-13,10818852417230.512,False
534,0.8,0.5,2.0402663327260493,3.456988014095165e-13,5901861170496.624,False
535,0.8000000000000004,0.5000000000000002,1.644845607246527,3.456988014095166e-13,4758030981131.561,False
536,0.2720260178252879,0.7639869910873561,3.4761061694113105,3.752276955268801e-13,9263991466648.797,False
537,0.5698610367648245,0.6150694816175881,1.7380530847056552,3.6674977645994945e-13,4739070604165.61,False
539,0.8000000000000004,0.5000000000000002,2.2525507287683917,3.456988014095166e-13,6515934448092.0205,False
540,0.769017604344285,0.48450880217214254,3.313972708980106,3.377836273291349e-13,9810933511442.771,False
541,0.8,0.5,3.4004438878767487,3.456988014095165e-13,9836435284161.041,False
542,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
543,0.8000000000000004,0.5000000000000002,1.365613137983015,3.456988014095166e-13,3950297578166.325,False
544,0.08813732212987697,0.3742076243001148,3.4004438878767487,2.0458027565181171e-13,16621562743732.842,False
545,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
546,0.8000000000000004,0.5000000000000002,1.009032000144286,3.456988014095166e-13,2918818335586.2476,False
547,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
548,0.23607448361687497,0.2180372418084375,3.4761061694113105,2.0735634699453532e-13,16763924614774.006,False
549,0.8,0.5,2.5503329159075614,3.456988014095165e-13,7377326463120.78,False
550,0.8000000000000004,0.5000000000000002,1.7506634649614154,3.456988014095166e-13,5064129403467.53,False
551,0.8000000000000004,0.5000000000000002,2.4935862047566397,3.456988014095166e-13,7213175731560.39,False
552,0.2880329055856458,0.2440164527928229,2.0402663327260493,2.2073687981215895e-13,9242978946074.893,False
553,0.486156427312441,0.34307821365622054,3.4004438878767487,2.6866021996019837e-13,12657042744848.938,False
554,0.8000000000000004,0.5000000000000002,1.923207735406405,3.456988014095166e-13,5563246755744.933,False
559,0.5000000000000001,0.65,2.5503329159075614,3.715408366729612e-13,6864206203401.602,False
560,0.48235452242771126,0.6588227387861444,3.4761061694113105,3.7256820567544387e-13,9330120274512.791,False
561,0.6925022030843413,0.5537488984578297,2.728858892275873,3.562757464506959e-13,7659401234749.816,False
562,0.8000000000000004,0.5000000000000002,1.924779559175518,3.456988014095166e-13,5567793557072.285,False
563,0.38907071091222767,0.2945353554561138,3.3058660359585454,2.4547428207342287e-13,13467260227976.715,False
564,0.03697500017359213,0.11848750008679604,2.3856529018922137,1.3428063575032719e-13,17766172229985.15,False
566,0.8000000000000004,0.5000000000000002,1.8549966763795636,3.456988014095166e-13,5365933202013.404,False
567,0.8000000000000004,0.5000000000000002,2.319780896286074,3.456988014095166e-13,6710410585248.311,False
568,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
569,0.8000000000000004,0.5000000000000002,2.7599938361120713,3.456988014095166e-13,7983810834341.216,False
570,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
571,0.8000000000000004,0.5000000000000002,2.8997261203575926,3.456988014095166e-13,8388013231560.389,False
572,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
573,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
574,0.47808230318863965,0.3390411515943198,3.313972708980106,2.6673589161197867e-13,12424172423713.229,False
575,0.08765955882331052,0.4438297794116552,3.4761061694113105,2.197294701775949e-13,15819936063204.314,False
576,0.8000000000000004,0.5000000000000002,1.9913596656293155,3.456988014095166e-13,5760389268085.256,False
577,0.8000000000000004,0.5000000000000002,2.5503329159075614,3.456988014095166e-13,7377326463120.778,False
578,0.8000000000000004,0.5000000000000002,1.8061491380867607,3.456988014095166e-13,5224632340993.242,False
579,0.8000000000000004,0.5000000000000002,3.362612747109467,3.456988014095166e-13,9727001463120.777,False
580,0.8000000000000004,0.5000000000000002,2.0511997666932307,3.456988014095166e-13,5933488222492.761,False
581,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
582,0.4181693188521415,0.3090846594260708,3.313972708980106,2.5244663844961584e-13,13127418647095.67,False
583,0.8,0.5,1.921492998348267,3.456988014095165e-13,5558286550354.731,False
584,0.5997859380354424,0.3998929690177212,3.3058660359585454,2.9590349774023125e-13,11172108681394.195,False
585,0.8000000000000004,0.5000000000000002,2.0204707769964187,3.456988014095166e-13,5844598733806.307,False
586,0.8000000000000004,0.5000000000000002,3.3058660359585454,3.456988014095166e-13,9562850731560.389,False
587,0.7879645113473354,0.4939822556736677,3.4004438878767487,3.4261356122439306e-13,9925012529348.32,False
588,0.5698610367648241,0.38493051838241205,2.5503329159075614,2.886847567748864e-13,8834317905798.838,False
589,0.8000000000000004,0.5000000000000002,1.8295295628480581,3.456988014095166e-13,5292264698021.871,False
590,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
591,0.8000000000000004,0.5000000000000002,0.5919614084909788,3.456988014095166e-13,1712361761387.0122,False
592,0.36343337702299816,0.6722326250444629,2.317404112940874,3.591815327223304e-13,6451902177087.625,False
593,0.5698610367648241,0.6150694816175882,3.4761061694113105,3.6674977645994934e-13,9478141208331.225,False
594,0.8000000000000004,0.5000000000000002,2.664190457671378,3.456988014095166e-13,7706681211530.624,False
596,0.05693750739009478,0.8715312463049526,3.5517684509458722,3.1740241000685206e-13,11190111791744.734,False
597,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
598,0.8000000000000004,0.5000000000000002,1.6964905628773703,3.456988014095166e-13,4907423907633.683,False
599,0.4440722157138194,0.32203610785690967,2.235943798241897,2.5863016544739283e-13,8645332590550.824,False
600,0.8000000000000004,0.5000000000000002,1.5345145875425474,3.456988014095166e-13,4438877373267.932,False
601,0.8000000000000004,0.5000000000000002,3.0161905218409366,3.456988014095166e-13,8724908821040.26,False
602,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
603,0.5698610367648241,0.6150694816175882,3.4761061694113105,3.6674977645994934e-13,9478141208331.225,False
604,0.8000000000000004,0.5000000000000002,2.2165210708947907,3.456988014095166e-13,6411711761387.012,False
605,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
606,0.6000545785445688,0.599972710727716,1.3319131691047021,3.6437962696652845e-13,3655289896948.74,False
608,0.5005535854165747,0.6497232072917131,2.317404112940874,3.7150728356200485e-13,6237843012717.4,False
609,0.8000000000000004,0.5000000000000002,2.244054159661813,3.456988014095166e-13,6491356494474.78,False
611,0.8000000000000004,0.5000000000000002,2.6638263382094043,3.456988014095166e-13,7705627926241.554,False
612,0.8000000000000004,0.5000000000000002,2.157324930045693,3.456988014095166e-13,6240475585248.312,False
613,0.44042118299877586,0.3202105914993879,2.9385475875187073,2.5775942635886653e-13,11400349655602.908,False
615,0.6174707841091425,0.4087353920545712,2.2621428913807025,3.0019052338315413e-13,7535690553740.004,False
616,0.8000000000000004,0.5000000000000002,1.3435001659333063,3.456988014095166e-13,3886331570880.3657,False
617,0.0997105363846354,0.8501447318076827,1.7380530847056552,3.4307910709895133e-13,5066041763377.808,False
618,0.8000000000000004,0.5000000000000002,1.2467931023783199,3.456988014095166e-13,3606587865780.195,False
619,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
620,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
621,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
622,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
624,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
625,0.8000000000000004,0.5000000000000002,2.9146661896086417,3.456988014095166e-13,8431230243566.604,False
626,0.8000000000000004,0.5000000000000002,2.3930663944754356,3.456988014095166e-13,6922402926241.554,False
627,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
628,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
629,0.8000000000000004,0.5000000000000002,2.783261718874249,3.456988014095166e-13,8051117642080.519,False
630,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
631,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
632,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
633,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
634,0.286828503638903,0.24341425181945145,2.3856529018922137,2.204337147485368e-13,10822540937595.16,False
635,0.7548280679803978,0.47741403399019894,3.3247816063421864,3.3418745673842093e-13,9948852176533.357,False
636,0.8000000000000004,0.5000000000000002,1.7588502868328009,3.456988014095166e-13,5087811353876.398,False
637,0.8000000000000004,0.5000000000000002,3.3058660359585454,3.456988014095166e-13,9562850731560.389,False
638,0.8,0.5,2.465212849181179,3.456988014095165e-13,7131100365780.197,False
639,0.8000000000000004,0.5000000000000002,1.7355420630242413,3.456988014095166e-13,5020387851933.305,False
640,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
641,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
642,0.8000000000000004,0.5000000000000002,2.9385475875187073,3.456988014095166e-13,8500311761387.013,False
643,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
644,0.12719476651466655,0.8364026167426671,3.4761061694113105,3.5323434944110736e-13,9840793158737.98,False
645,0.8000000000000004,0.5000000000000002,3.1320607274879797,3.456988014095166e-13,9060085585248.31,False
646,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
647,0.8000000000000004,0.5000000000000002,3.2945166937283616,3.456988014095166e-13,9530020585248.312,False
649,0.5698610367648241,0.38493051838241205,2.6900901976875735,2.886847567748864e-13,9318435194641.33,False
650,0.7196222917041897,0.45981114585209476,1.9405693141684766,3.2533906797181073e-13,5964759554596.803,False
651,0.38709805338904185,0.29354902669452093,2.8997261203575926,2.45000175840777e-13,11835608323163.383,False
652,0.6037145067572188,0.4018572533786094,2.9385475875187073,2.9685439811234603e-13,9898952504003.66,False
653,0.8000000000000004,0.5000000000000002,2.1692730543691376,3.456988014095166e-13,6275037823458.94,False
655,0.8000000000000004,0.5000000000000002,2.6900901976875735,3.456988014095166e-13,7781601170496.621,False
656,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
657,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
658,0.8000000000000004,0.5000000000000002,0.5608055448861904,3.456988014095166e-13,1622237458156.1167,False
659,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
660,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
661,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
662,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
663,0.8000000000000004,0.5000000000000002,1.4446900017931092,3.456988014095166e-13,4179042553525.437,False
664,0.8000000000000004,0.5000000000000002,3.362612747109467,3.456988014095166e-13,9727001463120.777,False
665,0.8000000000000004,0.5000000000000002,1.978598581352964,3.456988014095166e-13,5723475387492.321,False
666,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
667,0.8000000000000004,0.5000000000000002,1.595377596316957,3.456988014095166e-13,4614935284161.035,False
668,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
669,0.8000000000000004,0.5000000000000002,2.3930663944754356,3.456988014095166e-13,6922402926241.554,False
670,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
671,0.8,0.5,2.5503329159075614,3.456988014095165e-13,7377326463120.78,False
672,0.692305449278179,0.4461527246390895,2.5503329159075614,3.185419725130156e-13,8006269615861.549,False
673,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
674,0.8000000000000004,0.5000000000000002,1.4943691353450834,3.456988014095166e-13,4322748963120.7773,False
675,0.8000000000000004,0.5000000000000002,2.6446928287668365,3.456988014095166e-13,7650280585248.312,False
677,0.28774008536404694,0.7247591023606289,2.1310610705675233,3.638574501468483e-13,5856857045822.351,False
678,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
679,0.32810023839659325,0.7359498808017038,1.3904424677645242,3.7684521299828405e-13,3689691204252.754,False
680,0.8000000000000004,0.5000000000000002,2.360926374219574,3.456988014095166e-13,6829431761387.013,False
681,0.09798727523681876,0.14899363761840936,2.5503329159075614,1.6495150085278078e-13,15461107675423.54,False
682,0.8000000000000004,0.5000000000000002,1.0977177377088347,3.456988014095166e-13,3175358818813.122,False
684,0.8000000000000004,0.5000000000000002,2.783261718874249,3.456988014095166e-13,8051117642080.519,False
686,0.8000000000000004,0.5000000000000002,1.9863463825207488,3.456988014095166e-13,5745887386423.745,False
688,0.8000000000000004,0.5000000000000002,3.013219542659436,3.456988014095166e-13,8716314694681.166,False
690,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
692,0.8000000000000004,0.5000000000000002,1.6107365784679333,3.456988014095166e-13,4659364081971.017,False
693,0.5,0.35,3.4761061694113105,2.719610294271e-13,12781633371273.48,False
694,0.8,0.5,2.5503329159075614,3.456988014095165e-13,7377326463120.78,False
695,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
696,0.8000000000000004,0.5000000000000002,1.0665216243206737,3.456988014095166e-13,3085118085374.171,False
697,0.8000000000000004,0.5000000000000002,2.8997261203575926,3.456988014095166e-13,8388013231560.389,False
699,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
700,0.8000000000000004,0.5000000000000002,3.4004438878767487,3.456988014095166e-13,9836435284161.037,False
701,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
702,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
703,0.5,0.65,3.5517684509458722,3.7154083667296113e-13,9559564118848.72,False
704,0.8,0.5,2.678417371252832,3.456988014095165e-13,7747835284161.039,False
705,0.8000000000000004,0.5000000000000002,2.024429195164637,3.456988014095166e-13,5856049216573.613,False
706,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
707,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
708,0.5698610367648241,0.6150694816175882,3.4761061694113105,3.6674977645994934e-13,9478141208331.225,False
709,0.5698610367648241,0.6150694816175882,3.4761061694113105,3.6674977645994934e-13,9478141208331.225,False
710,0.14910604582016476,0.8254469770899177,2.6446928287668365,3.592838983653611e-13,7361011280492.758,False
711,0.27052748093768153,0.5613237780473179,2.9696047612475986,3.036200520433971e-13,9780660866309.14,False
712,0.5248596853443495,0.5925688059073506,2.6996406920432716,3.5304412867595665e-13,7646751419342.114,False
713,0.5431345550134897,0.39829375925807925,2.319780896286074,2.902252525050902e-13,7993036016896.524,False
714,0.8000000000000004,0.5000000000000002,2.7980988534010787,3.456988014095166e-13,8094036895680.283,False
715,0.8000000000000004,0.5000000000000002,2.5647336641247787,3.456988014095166e-13,7418983385732.314,False
716,0.8000000000000004,0.5000000000000002,2.9696047612475986,3.456988014095166e-13,8590150585248.311,False
717,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
718,0.8000000000000004,0.5000000000000002,2.783261718874249,3.456988014095166e-13,8051117642080.519,False
719,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
720,0.8000000000000004,0.5000000000000002,2.8997261203575926,3.456988014095166e-13,8388013231560.389,False
722,0.5913606395478894,0.39568031977394474,2.538029329465521,2.938668052521232e-13,8636665605317.407,False
723,0.7353010906608957,0.46765054533044786,3.1160171516838022,3.292669537650335e-13,9463497979537.318,False
724,0.8,0.5,2.6900901976875735,3.456988014095165e-13,7781601170496.623,False
725,0.8000000000000004,0.5000000000000002,2.2567773163824505,3.456988014095166e-13,6528160662347.974,False
726,0.4693540502311189,0.5648159883507358,3.2840403778235756,3.3622324128552973e-13,9767440124802.916,False
727,0.5389730403321097,0.5275122872875861,3.5895995917131533,3.3151447173373167e-13,10827882031636.541,False
728,0.6703680232985292,0.5648159883507358,3.102796078158069,3.5831602484340746e-13,8659384071683.827,False
729,0.35343354815024025,0.7232832259248799,2.6446928287668365,3.7688477636358764e-13,7017245043125.47,False
730,0.8000000000000004,0.5000000000000002,2.948635891723316,3.456988014095166e-13,8529494113664.416,False
731,0.8,0.5,3.313972708980106,3.456988014095165e-13,9586300836069.02,False
733,0.8,0.5,1.9863463825207488,3.456988014095165e-13,5745887386423.747,False
734,0.8,0.5,2.3856529018922137,3.456988014095165e-13,6900957978926.162,False
735,0.5549142294057838,0.37745711470289195,2.8498128054361596,2.8509368288474416e-13,9996057354200.525,False
736,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
737,0.8000000000000004,0.5000000000000002,1.7893528713591769,3.456988014095166e-13,5176045922240.558,False
738,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
740,0.8,0.5,3.3788260931525875,3.456988014095165e-13,9773901672138.033,False
741,0.8000000000000004,0.5000000000000002,2.1116767232733737,3.456988014095166e-13,6108429403467.53,False
742,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
744,0.8,0.5,1.7380530847056552,3.456988014095165e-13,5027651463120.778,False
745,0.2,0.5,3.4761061694113105,2.699062468294227e-13,12878939299275.148,False
746,0.8,0.5,1.9863463825207488,3.456988014095165e-13,5745887386423.747,False
747,0.8,0.5,2.969604761247599,3.456988014095165e-13,8590150585248.314,False
748,0.6538249331682899,0.42691246658414495,3.4004438878767487,3.0905978939370337e-13,11002543859062.203,False
749,0.2821187800828764,0.2410593900414382,3.4761061694113105,2.1924552194156806e-13,15854855956135.516,False
750,0.8,0.5,3.4004438878767487,3.456988014095165e-13,9836435284161.041,False
751,0.5,0.35,0.6952212338822621,2.719610294271e-13,2556326674254.6963,False
752,0.021559032812970523,0.8892204835935147,0.3310577304201248,2.718328783578475e-13,1217872291313.9016,False
753,0.8000000000000004,0.5000000000000002,1.7679174503663553,3.456988014095166e-13,5114039861168.251,False
755,0.8000000000000004,0.5000000000000002,0.5065717715941316,3.456988014095166e-13,1465355880693.5059,False
756,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
759,0.8000000000000004,0.5000000000000002,1.8002349994641609,3.456988014095166e-13,5207524562202.901,False
761,0.8000000000000004,0.5000000000000002,1.595377596316957,3.456988014095166e-13,4614935284161.035,False
762,0.8000000000000004,0.5000000000000002,2.8589240004088112,3.456988014095166e-13,8269985284161.037,False
764,0.8,0.5,1.5449360752939159,3.456988014095165e-13,4469023522774.025,False
765,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
766,0.8000000000000004,0.5000000000000002,1.3900103253381237,3.456988014095166e-13,4020871115753.48,False
767,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
768,0.8,0.5,1.4573330948043208,3.456988014095165e-13,4215615121783.3027,False
769,0.8,0.5,2.9950151761166923,3.456988014095165e-13,8663655077498.468,False
771,0.8,0.5,2.914666189608641,3.456988014095165e-13,8431230243566.6045,False
772,0.8000000000000004,0.5000000000000002,1.9840406121641154,3.456988014095166e-13,5739217504008.093,False
773,0.8000000000000004,0.5000000000000002,2.3856529018922137,3.456988014095166e-13,6900957978926.16,False
774,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
775,0.13022060333808289,0.8348896983309586,2.2039106906390304,3.5416240174142e-13,6222881592744.967,False
776,0.8000000000000004,0.5000000000000002,2.4935862047566397,3.456988014095166e-13,7213175731560.39,False
777,0.6279435940572744,0.4139717970286372,2.783261718874249,3.0273741474728004e-13,9193649622718.975,False
778,0.7473397822639275,0.4736698911319637,3.3247816063421864,3.3229669670949826e-13,10005460900650.451,False
779,0.8000000000000004,0.5000000000000002,1.844469991359877,3.456988014095166e-13,5335482749258.677,False
