t,subgrad_t,fd_partial_t,ratio,pass
4334,-3.249119324807624,0.0,-0.0,False
4336,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4337,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4338,3.7030930140149962,0.0,0.0,False
4341,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4342,-3.249119324807624,0.0,-0.0,False
4343,-3.249119324807624,0.0,-0.0,False
4344,-3.249119324807624,0.0,-0.0,False
4345,-3.249119324807624,0.0,-0.0,False
4346,-3.249119324807624,0.0,-0.0,False
4348,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4349,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4350,3.7030930140149962,0.0,0.0,False
4357,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4358,-3.249119324807624,0.0,-0.0,False
4361,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4362,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4363,-3.249119324807624,-1.1761466570028162e-07,3.619893698648492e-08,False
4364,3.7030930140149962,1.5637276367351516e-07,4.222760894249628e-08,False
4365,3.7030930140149962,0.0,0.0,False
4371,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4372,3.7030930140149962,3.6619870719123426e-08,9.888995653236143e-09,False
4373,3.7030930140149962,3.6619870719123426e-08,9.888995653236143e-09,False
4379,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4381,-3.249119324807624,-2.1485626739564667e-08,6.612753977829608e-09,False
4385,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4386,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4387,3.7030930140149962,0.0,0.0,False
4399,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4400,-3.249119324807624,0.0,-0.0,False
4401,-3.249119324807624,0.0,-0.0,False
4402,-3.249119324807624,0.0,-0.0,False
4403,-3.249119324807624,0.0,-0.0,False
4404,-3.249119324807624,0.0,-0.0,False
4405,-3.249119324807624,0.0,-0.0,False
4406,-3.249119324807624,0.0,-0.0,False
4409,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4412,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4414,-3.249119324807624,-3.331189080829633e-08,1.0252590772506849e-08,False
4415,-3.249119324807624,-5.068552969781509e-08,1.5599774779221476e-08,False
4416,-3.249119324807624,0.0,-0.0,False
4417,-3.249119324807624,0.0,-0.0,False
4418,-3.249119324807624,0.0,-0.0,False
4419,-3.249119324807624,0.0,-0.0,False
4420,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
4421,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4422,3.7030930140149962,0.0,0.0,False
4429,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4430,-3.249119324807624,0.0,-0.0,False
4432,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4435,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4436,3.7030930140149962,0.0,0.0,False
4440,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4441,-3.249119324807624,0.0,-0.0,False
4442,-3.249119324807624,0.0,-0.0,False
4443,-3.249119324807624,0.0,-0.0,False
4445,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4446,3.7030930140149962,0.0,0.0,False
4452,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4453,-3.249119324807624,0.0,-0.0,False
4455,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4461,3.7030930140149962,5.340178695426023e-08,1.4420860278732381e-08,False
4462,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4463,3.7030930140149962,0.0,0.0,False
4464,-3.249119324807624,-7.91803327305704e-08,2.4369782951956853e-08,False
4465,-3.249119324807624,1.8293785091806625e-08,-5.630382655426105e-09,False
4466,-3.249119324807624,-1.8230476435746046e-08,5.610897788995622e-09,False
4467,-3.249119324807624,0.0,-0.0,False
4468,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
4469,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4470,3.7030930140149962,0.0,0.0,False
4476,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4477,-3.249119324807624,0.0,-0.0,False
4479,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4481,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4482,3.7030930140149962,0.0,0.0,False
4483,3.7030930140149962,0.0,0.0,False
4489,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4490,-3.249119324807624,0.0,-0.0,False
4491,-3.249119324807624,0.0,-0.0,False
4493,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4494,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4495,3.7030930140149962,0.0,0.0,False
4500,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4501,-3.249119324807624,0.0,-0.0,False
4502,-3.249119324807624,0.0,-0.0,False
4506,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4507,3.7030930140149962,0.0,0.0,False
4514,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4515,-3.249119324807624,0.0,-0.0,False
4517,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4518,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4519,3.7030930140149962,0.0,0.0,False
4524,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4525,-3.249119324807624,0.0,-0.0,False
4527,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4530,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4531,3.7030930140149962,0.0,0.0,False
4532,3.7030930140149962,0.0,0.0,False
4548,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4549,-3.249119324807624,0.0,-0.0,False
4560,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4561,-3.249119324807624,-9.52483819654723e-08,2.9315138178593005e-08,False
4562,3.7030930140149962,1.3072628016197463e-07,3.530191644315128e-08,False
4563,3.7030930140149962,0.0,0.0,False
4564,3.7030930140149962,0.0,0.0,False
4565,3.7030930140149962,0.0,0.0,False
4567,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4568,3.7030930140149962,4.089998555112384e-08,1.1044817236923503e-08,False
4569,3.7030930140149962,4.089998555112384e-08,1.1044817236923503e-08,False
4571,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4572,-3.249119324807624,0.0,-0.0,False
4578,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4579,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4580,3.7030930140149962,0.0,0.0,False
4583,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4584,-3.249119324807624,0.0,-0.0,False
4585,-3.249119324807624,0.0,-0.0,False
4586,-3.249119324807624,0.0,-0.0,False
4588,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4590,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4593,3.7030930140149962,-3.2673305079729265e-08,-8.823247203370665e-09,False
4596,-3.249119324807624,-5.884915596412327e-08,1.811234063175185e-08,False
4597,-3.249119324807624,0.0,-0.0,False
4598,-3.249119324807624,0.0,-0.0,False
4599,-3.249119324807624,0.0,-0.0,False
4600,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
4601,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4602,3.7030930140149962,0.0,0.0,False
4606,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4607,-3.249119324807624,0.0,-0.0,False
4608,-3.249119324807624,0.0,-0.0,False
4609,-3.249119324807624,0.0,-0.0,False
4610,-3.249119324807624,0.0,-0.0,False
4611,-3.249119324807624,0.0,-0.0,False
4612,3.7030930140149962,5.33707825703042e-08,1.4412487714543826e-08,False
4613,3.7030930140149962,5.33707825703042e-08,1.4412487714543826e-08,False
4619,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4620,-3.249119324807624,0.0,-0.0,False
4621,-3.249119324807624,0.0,-0.0,False
4625,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4626,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4627,3.7030930140149962,0.0,0.0,False
4631,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4632,-3.249119324807624,0.0,-0.0,False
4633,-3.249119324807624,0.0,-0.0,False
4634,-3.249119324807624,0.0,-0.0,False
4635,-3.249119324807624,0.0,-0.0,False
4636,3.7030930140149962,8.232592729490867e-08,2.223166606491707e-08,False
4637,3.7030930140149962,8.232592729490867e-08,2.223166606491707e-08,False
4638,3.7030930140149962,0.0,0.0,False
4643,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4644,-3.249119324807624,0.0,-0.0,False
4651,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4653,3.7030930140149962,5.340178695426023e-08,1.4420860278732381e-08,False
4654,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4655,-3.249119324807624,-8.928240338712534e-08,2.7478954898774493e-08,False
4662,3.7030930140149962,6.052798959613193e-08,1.634525229775576e-08,False
4670,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4674,-3.249119324807624,1.3826546131114059e-08,-4.255475022276293e-09,False
4675,3.7030930140149962,2.7573051919818625e-08,7.445951753159761e-09,False
4676,3.7030930140149962,0.0,0.0,False
4678,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4679,3.7030930140149962,2.1692748924419247e-08,5.858008114384188e-09,False
4680,-3.249119324807624,-2.161767759332328e-08,6.653396022814039e-09,False
4682,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4683,3.7030930140149962,5.340178695426023e-08,1.4420860278732381e-08,False
4685,3.7030930140149962,8.293487926015058e-08,2.2396110210105225e-08,False
4686,3.7030930140149962,0.0,0.0,False
4687,3.7030930140149962,0.0,0.0,False
4689,3.7030930140149962,1.3355112329395402e-08,3.606474986950279e-09,False
4692,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4693,-3.249119324807624,0.0,-0.0,False
4696,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4697,-3.249119324807624,-1.1244972845936285e-07,3.4609294771290325e-08,False
4698,3.7030930140149962,1.5994075015790532e-07,4.3191124163660456e-08,False
4699,3.7030930140149962,0.0,0.0,False
4716,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4717,-3.249119324807624,0.0,-0.0,False
4721,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4722,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
4723,-3.249119324807624,5.3401786955127595e-08,-1.6435772779225163e-08,False
4724,3.7030930140149962,8.293487925928322e-08,2.2396110209870997e-08,False
4725,-3.249119324807624,-1.8529813097106773e-08,5.703026341823841e-09,False
4726,3.7030930140149962,1.859416125498531e-08,5.02125147400092e-09,False
4739,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4740,-3.249119324807624,0.0,-0.0,False
4741,-3.249119324807624,0.0,-0.0,False
4745,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4747,3.7030930140149962,2.3327514227580726e-08,6.299467536811447e-09,False
4751,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4752,-3.249119324807624,0.0,-0.0,False
4753,-3.249119324807624,0.0,-0.0,False
4754,-3.249119324807624,0.0,-0.0,False
4755,-3.249119324807624,0.0,-0.0,False
4756,3.7030930140149962,1.6557468247944268e-07,4.471253675043987e-08,False
4757,3.7030930140149962,0.0,0.0,False
4764,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4765,-3.249119324807624,0.0,-0.0,False
4769,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4770,3.7030930140149962,0.0,0.0,False
4773,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4774,-3.249119324807624,0.0,-0.0,False
4775,-3.249119324807624,0.0,-0.0,False
4776,-3.249119324807624,0.0,-0.0,False
4777,-3.249119324807624,0.0,-0.0,False
4778,-3.249119324807624,0.0,-0.0,False
4779,-3.249119324807624,0.0,-0.0,False
4783,-3.249119324807624,-1.637701337996872e-08,5.0404468850765824e-09,False
4784,-3.249119324807624,0.0,-0.0,False
4785,-3.249119324807624,0.0,-0.0,False
4786,-3.249119324807624,0.0,-0.0,False
4787,-3.249119324807624,0.0,-0.0,False
4788,-3.249119324807624,0.0,-0.0,False
4789,-3.249119324807624,0.0,-0.0,False
4790,-3.249119324807624,0.0,-0.0,False
4791,-3.249119324807624,0.0,-0.0,False
4792,-3.249119324807624,0.0,-0.0,False
4793,3.7030930140149962,1.0996014136385734e-07,2.9694134321685727e-08,False
4802,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4803,-3.249119324807624,0.0,-0.0,False
4806,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4807,3.7030930140149962,0.0,0.0,False
4809,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4810,-3.249119324807624,0.0,-0.0,False
4811,-3.249119324807624,0.0,-0.0,False
4814,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4815,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4816,-3.249119324807624,-1.1688699189452145e-07,3.5974976665851497e-08,False
4817,3.7030930140149962,1.5712702287461883e-07,4.24312925114072e-08,False
4822,-3.249119324807624,-4.8528136185714554e-08,1.4935781463978038e-08,False
4823,-3.249119324807624,0.0,-0.0,False
4824,-3.249119324807624,0.0,-0.0,False
4825,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
4826,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
4828,-3.249119324807624,5.340178756228081e-08,-1.6435772966092175e-08,False
4829,3.7030930140149962,8.293487925928322e-08,2.2396110209870997e-08,False
4830,3.7030930140149962,0.0,0.0,False
4834,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4835,-3.249119324807624,0.0,-0.0,False
4836,-3.249119324807624,0.0,-0.0,False
4837,-3.249119324807624,0.0,-0.0,False
4838,-3.249119324807624,0.0,-0.0,False
4839,-3.249119324807624,0.0,-0.0,False
4840,3.7030930140149962,8.021885912739418e-08,2.166266383906427e-08,False
4842,3.7030930140149962,8.02188597163328e-08,2.1662663998103922e-08,False
4844,3.7030930140149962,1.5864769309023585e-08,4.2841941179928835e-09,False
4850,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4851,-3.249119324807624,0.0,-0.0,False
4852,3.7030930140149962,1.6557468247944268e-07,4.471253675043987e-08,False
4853,3.7030930140149962,0.0,0.0,False
4854,3.7030930140149962,0.0,0.0,False
4859,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4860,-3.249119324807624,0.0,-0.0,False
4864,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4865,3.7030930140149962,-1.680461289479268e-08,-4.537993734208867e-09,False
4866,3.7030930140149962,1.68629699795822e-08,4.553752745545783e-09,False
4884,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4885,-3.249119324807624,0.0,-0.0,False
4886,-3.249119324807624,0.0,-0.0,False
4889,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4891,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4892,-3.249119324807624,-3.4861823009109394e-08,1.0729622252692586e-08,False
4893,-3.249119324807624,-3.4861823009109394e-08,1.0729622252692586e-08,False
4894,3.7030930140149962,7.523579119515095e-08,2.0317013618185685e-08,False
4907,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4908,-3.249119324807624,0.0,-0.0,False
4912,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4914,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4915,3.7030930140149962,0.0,0.0,False
4918,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4919,3.7030930140149962,8.105003824424722e-08,2.188711921021139e-08,False
4923,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4924,-3.249119324807624,0.0,-0.0,False
4926,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4927,3.7030930140149962,0.0,0.0,False
4931,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4932,-3.249119324807624,0.0,-0.0,False
4933,-3.249119324807624,0.0,-0.0,False
4934,-3.249119324807624,0.0,-0.0,False
4937,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4938,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4940,3.7030930140149962,2.3327514227580726e-08,6.299467536811447e-09,False
4942,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4943,-3.249119324807624,4.414820932961694e-08,-1.3587746375621613e-08,False
4946,3.7030930140149962,4.414820932961694e-08,1.1921982289542932e-08,False
4947,-3.249119324807624,-7.36535344502548e-08,2.2668768699227665e-08,False
4948,-3.249119324807624,5.787366984515846e-08,-1.781210970101416e-08,False
4949,3.7030930140149962,5.787366984515846e-08,1.5628467777105662e-08,False
4950,3.7030930140149962,0.0,0.0,False
4951,3.7030930140149962,0.0,0.0,False
4957,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
4958,-3.249119324807624,0.0,-0.0,False
4964,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
4965,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
4966,-3.249119324807624,5.3401786955127595e-08,-1.6435772779225163e-08,False
4971,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
4972,-3.249119324807624,5.3401786955127595e-08,-1.6435772779225163e-08,False
4973,3.7030930140149962,5.340178816943403e-08,1.4420860606883414e-08,False
4974,-3.249119324807624,5.3401786955127595e-08,-1.6435772779225163e-08,False
4976,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
4980,-3.249119324807624,5.340178756228081e-08,-1.6435772966092175e-08,False
4981,3.7030930140149962,8.293487925928322e-08,2.2396110209870997e-08,False
4982,3.7030930140149962,0.0,0.0,False
4983,-3.249119324807624,-5.119221742431318e-08,1.575572095289058e-08,False
4984,-3.249119324807624,-5.119221742431318e-08,1.575572095289058e-08,False
4986,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4987,3.7030930140149962,0.0,0.0,False
4989,-3.249119324807624,-4.3726976825010644e-08,1.3458101243357585e-08,False
4993,-3.249119324807624,-2.4174759570907978e-08,7.440403738431284e-09,False
4996,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
4997,-3.249119324807624,-1.0381927916230244e-07,3.195305213004125e-08,False
4998,-3.249119324807624,0.0,-0.0,False
5000,-3.249119324807624,7.347278688230041e-11,-2.2613138988562886e-11,False
5001,-3.249119324807624,-2.115735788735945e-08,6.511720799485304e-09,False
5002,-3.249119324807624,0.0,-0.0,False
5003,-3.249119324807624,0.0,-0.0,False
5004,-3.249119324807624,0.0,-0.0,False
5005,-3.249119324807624,0.0,-0.0,False
5008,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
5009,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5010,3.7030930140149962,0.0,0.0,False
5013,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5014,-3.249119324807624,0.0,-0.0,False
5015,-3.249119324807624,0.0,-0.0,False
5016,-3.249119324807624,0.0,-0.0,False
5017,-3.249119324807624,0.0,-0.0,False
5018,-3.249119324807624,0.0,-0.0,False
5019,-3.249119324807624,0.0,-0.0,False
5020,3.7030930140149962,5.1022836154018814e-08,1.3778437636028601e-08,False
5022,3.7030930140149962,5.102283655040313e-08,1.3778437743070016e-08,False
5027,-3.249119324807624,-3.9367581899235615e-08,1.2116385384389204e-08,False
5028,-3.249119324807624,-9.434878737654695e-10,2.9038264817231114e-10,False
5029,-3.249119324807624,0.0,-0.0,False
5031,-3.249119324807624,1.102805362654391e-08,-3.3941670108397345e-09,False
5033,3.7030930140149962,2.4384049155702636e-08,6.584779011333765e-09,False
5039,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5040,-3.249119324807624,0.0,-0.0,False
5041,-3.249119324807624,0.0,-0.0,False
5042,-3.249119324807624,0.0,-0.0,False
5043,-3.249119324807624,0.0,-0.0,False
5044,-3.249119324807624,0.0,-0.0,False
5046,3.7030930140149962,7.503905830041901e-11,2.0263886976757192e-11,False
5047,-3.249119324807624,-2.160838428848233e-08,6.650535769338583e-09,False
5048,-3.249119324807624,0.0,-0.0,False
5053,-3.249119324807624,-2.5956550445474513e-08,7.988795686046822e-09,False
5054,-3.249119324807624,0.0,-0.0,False
5055,-3.249119324807624,0.0,-0.0,False
5056,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
5058,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5059,3.7030930140149962,0.0,0.0,False
5065,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5066,-3.249119324807624,0.0,-0.0,False
5067,-3.249119324807624,0.0,-0.0,False
5068,-3.249119324807624,0.0,-0.0,False
5069,-3.249119324807624,0.0,-0.0,False
5070,-3.249119324807624,1.6282265185435518e-08,-5.011285692439002e-09,False
5071,-3.249119324807624,-1.6225917724883854e-08,4.993943312883582e-09,False
5072,-3.249119324807624,0.0,-0.0,False
5073,-3.249119324807624,0.0,-0.0,False
5074,-3.249119324807624,0.0,-0.0,False
5075,-3.249119324807624,0.0,-0.0,False
5076,-3.249119324807624,0.0,-0.0,False
5077,-3.249119324807624,0.0,-0.0,False
5078,-3.249119324807624,0.0,-0.0,False
5081,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
5083,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5084,3.7030930140149962,0.0,0.0,False
5087,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5088,-3.249119324807624,0.0,-0.0,False
5089,-3.249119324807624,0.0,-0.0,False
5090,-3.249119324807624,0.0,-0.0,False
5091,-3.249119324807624,0.0,-0.0,False
5092,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
5094,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5095,3.7030930140149962,0.0,0.0,False
5101,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5102,-3.249119324807624,0.0,-0.0,False
5104,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
5106,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5107,3.7030930140149962,0.0,0.0,False
5111,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5112,-3.249119324807624,0.0,-0.0,False
5113,-3.249119324807624,0.0,-0.0,False
5114,-3.249119324807624,0.0,-0.0,False
5115,-3.249119324807624,0.0,-0.0,False
5116,-3.249119324807624,5.7291285071071896e-08,-1.7632865814943263e-08,False
5117,3.7030930140149962,5.7291285071071896e-08,1.5471197956476685e-08,False
5122,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5123,3.7030930140149962,8.079058637713854e-08,2.1817055653577316e-08,False
5124,-3.249119324807624,-3.745223664183839e-08,1.1526888642064841e-08,False
5125,-3.249119324807624,-3.745223664183839e-08,1.1526888642064841e-08,False
5128,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
5129,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5130,3.7030930140149962,0.0,0.0,False
5131,3.7030930140149962,0.0,0.0,False
5132,3.7030930140149962,0.0,0.0,False
5138,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5139,-3.249119324807624,0.0,-0.0,False
5140,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
5141,3.7030930140149962,5.340178695426023e-08,1.4420860278732381e-08,False
5142,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5143,3.7030930140149962,0.0,0.0,False
5147,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5148,-3.249119324807624,1.761900332228339e-08,-5.4227012186838e-09,False
5149,-3.249119324807624,-1.7558029859893187e-08,5.403935068138125e-09,False
5153,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
5154,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5155,3.7030930140149962,0.0,0.0,False
5159,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5160,-3.249119324807624,0.0,-0.0,False
5161,-3.249119324807624,0.0,-0.0,False
5162,-3.249119324807624,0.0,-0.0,False
5163,-3.249119324807624,0.0,-0.0,False
5164,-3.249119324807624,5.3043886545298125e-08,-1.63256197272591e-08,False
5165,3.7030930140149962,5.3043886545298125e-08,1.4324211232217056e-08,False
5171,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5172,-3.249119324807624,0.0,-0.0,False
5173,-3.249119324807624,0.0,-0.0,False
5177,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5178,3.7030930140149962,0.0,0.0,False
5181,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5182,-3.249119324807624,0.0,-0.0,False
5183,-3.249119324807624,0.0,-0.0,False
5184,-3.249119324807624,0.0,-0.0,False
5185,-3.249119324807624,0.0,-0.0,False
5186,-3.249119324807624,0.0,-0.0,False
5187,-3.249119324807624,0.0,-0.0,False
5188,3.7030930140149962,6.636441507446023e-08,1.7921347053204608e-08,False
5189,3.7030930140149962,6.636441507446023e-08,1.7921347053204608e-08,False
5190,3.7030930140149962,0.0,0.0,False
5195,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5196,-3.249119324807624,0.0,-0.0,False
5197,-3.249119324807624,0.0,-0.0,False
5198,-3.249119324807624,0.0,-0.0,False
5199,-3.249119324807624,0.0,-0.0,False
5200,-3.249119324807624,0.0,-0.0,False
5201,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
5202,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5203,3.7030930140149962,0.0,0.0,False
5205,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5206,-3.249119324807624,0.0,-0.0,False
5207,3.7030930140149962,1.6345291348543456e-07,4.413956464685568e-08,False
5208,3.7030930140149962,0.0,0.0,False
5211,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5212,-3.249119324807624,0.0,-0.0,False
5214,3.7030930140149962,6.407148755299685e-08,1.7302154526096757e-08,False
5220,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5221,-3.249119324807624,0.0,-0.0,False
5225,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
5226,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
5227,3.7030930140149962,0.0,0.0,False
5243,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
5244,-3.249119324807624,0.0,-0.0,False
5245,-3.249119324807624,0.0,-0.0,False
5249,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
