Hour [h],Power wind farm [W]
4492,120388309.21062864
4493,146646101.4082832
4494,149927518.90287828
4495,168373013.9082277
4496,241613952.48031014
4497,343177283.5086601
4498,337875580.16754055
4499,318410834.4703379
4500,263188117.84145302
4501,95519718.52632707
4502,95059061.83179308
4503,108388458.8347008
4504,154143326.22291765
4505,154143326.22291765
4506,159778820.08036616
4507,154026708.37492627
4508,206905375.7100645
4509,204352600.5574721
4510,235764320.4060405
4511,232184062.05925527
4512,224885565.5472095
4513,194964406.30611327
4514,236488702.77401617
4515,184874245.5651462
4516,162858332.98661548
4517,210098615.97663125
4518,130007995.83397815
4519,246028404.10135138
4520,249994722.9108501
4521,204184805.19575465
4522,201930402.90605113
4523,233495108.62922108
4524,274817347.3687114
4525,221059761.3292185
4526,245894797.05929226
4527,263279229.57116234
4528,258439852.95108503
4529,236879779.95388126
4530,222481362.49966404
4531,255953420.13064092
4532,234692444.02968386
4533,185152432.47256193
4534,148728135.93415466
4535,188919434.35329428
4536,159240302.8053532
4537,154898052.05956584
4538,215807779.79849198
4539,156296008.50752452
4540,136941220.57261235
4541,123408094.86702606
4542,154807838.37782657
4543,248855202.41936904
4544,306428039.5274837
4545,344280456.01566714
4546,334010469.193727
4547,344280590.42439705
4548,344280577.8638137
4549,344280600.58593714
4550,344280586.75198025
4551,344281112.2181017
4552,344280977.6278275
4553,344280590.42439705
4554,344280594.5807344
4555,344280577.68912095
4556,335771664.5171363
4557,344280364.96980256
4558,340684283.4725478
4559,319623179.8367516
4560,276889957.961083
4561,271916883.23346573
4562,239731843.5780962
4563,260009966.1191161
4564,275299968.22766495
4565,273372206.6055757
4566,259734377.27343616
4567,306096865.33166164
4568,256473736.47848937
4569,288820467.45828265
4570,208108985.25856754
4571,161530610.31731236
4572,162738520.81270826
4573,68472250.76923051
4574,101888372.97230333
4575,87358409.90159918
4576,102987773.42702362
4577,93500117.50648855
4578,90535467.96454538
4579,92225458.02005571
4580,79776964.30211766
4581,58548458.3221385
4582,67977028.38983822
4583,72216895.05572684
4584,65034761.74562403
4585,60844658.44196058
4586,48535275.296397485
4587,48591201.93338461
4588,37339176.042149395
4589,30089285.267193418
4590,19322111.22933596
4591,25490277.11314799
4592,19638454.59902791
4593,4670094.375597128
4594,0.0
4595,0.0
4596,3057397.0150265237
4597,6323209.170871206
4598,7328079.902390083
4599,18041046.496920288
4600,27345721.134821318
4601,25692581.405538067
4602,18685978.81383264
4603,35533825.33796318
4604,27345721.134821318
4605,35278145.07038488
4606,23264259.442100566
4607,13713854.300251413
4608,14667027.655417368
4609,16247430.53307647
4610,29218767.837561823
4611,39970674.42664238
4612,41453865.7385489
4613,49012827.06002681
4614,32622098.873558894
4615,16907196.43775905
4616,21988389.74692747
4617,36863410.465677
4618,47526237.73702914
4619,63662910.45425344
4620,96379879.70890135
4621,114974757.61585449
4622,122009268.85315847
4623,172636859.6846659
4624,77616119.0409305
4625,114972289.69219641
4626,99712323.98536167
4627,79453818.54507484
4628,71407802.86437927
4629,63622474.099205874
4630,35596820.0064399
4631,15483448.783518022
4632,102690582.92183195
4633,54418707.232822895
4634,29446365.08607709
4635,36590641.886395566
4636,53962525.649033464
4637,71086181.99838904
4638,85355489.65468763
4639,23243691.313723028
4640,43608383.227788374
4641,95641261.5126441
4642,154853527.61408797
4643,211094158.96247923
4644,256603068.9919038
4645,240933819.8019131
4646,201388292.42915192
4647,188548314.13215744
4648,226948855.86703897
4649,232981743.33725324
4650,229308003.67477176
4651,214702628.34644088
4652,204119032.58410597
4653,146376637.7652985
4654,120133250.39659958
4655,165505024.88575652
4656,179187089.16277227
4657,175723326.9480522
4658,166302908.88052878
4659,175723326.9480522
4660,139343012.90843046
4661,118942344.62985568
4662,115338737.7171549
4663,113693483.07542714
4664,134403535.43751866
4665,200225529.5003869
4666,218892298.81228164
4667,253340504.5954623
4668,293889973.5565907
4669,288531552.0947078
4670,252190503.44266164
4671,241735476.0999153
4672,246488157.01495993
4673,269439519.578589
4674,280122506.6428349
4675,289367241.3546834
4676,264667431.10966712
4677,310044562.0774497
4678,340377734.26664823
4679,338485799.64830303
4680,292353895.0850011
4681,275758296.34172493
4682,221901584.33501622
4683,276449691.5348022
4684,256383374.8544239
4685,229620884.4184511
4686,142983053.61664447
4687,261867532.19279188
4688,314539581.53947645
4689,286661832.7482175
4690,269265254.1542495
4691,196180716.14147896
4692,222862867.9977656
4693,198614872.312313
4694,182154615.94369608
4695,168996402.74353123
4696,148728135.93415466
4697,158029437.59216335
4698,99344854.69213812
4699,112252169.31032851
4700,82918693.01567529
4701,64408173.70401069
4702,80272009.5967905
4703,90269102.71352044
4704,98846129.55374579
4705,123123724.41538787
4706,129349954.64645618
4707,205833709.22292688
4708,233495108.62922108
4709,270241691.466904
4710,292714800.6139736
4711,344280441.7182094
4712,344280593.1471826
4713,344280583.8721248
4714,333552777.3656063
4715,266538828.8489731
4716,277762771.834183
4717,259691494.220209
4718,210786701.99101973
4719,184487141.99699476
4720,206589677.23103997
4721,238487247.07201597
4722,183592773.5502648
4723,275976322.9760483
4724,211063971.80528158
4725,144266714.28370354
4726,173097091.77372018
4727,197716540.41182175
4728,148185826.80216065
4729,147279953.49917164
4730,184339053.7935505
4731,185912021.2853627
4732,146838854.3870405
4733,154807838.37782657
4734,119764539.31666733
4735,174437054.6990913
4736,154807838.37782657
4737,172430965.2855008
4738,226009045.5010947
4739,139282466.34643376
4740,87956713.69047973
4741,94835337.29997355
4742,122600041.99387711
4743,111181956.1753816
4744,138928922.35406795
4745,148634667.51371408
4746,145240465.7072324
4747,152254581.92239788
4748,74426648.08713393
4749,46995412.51935798
4750,40933370.47930143
4751,54484873.66849286
4752,58309443.20539218
4753,52345529.06243096
4754,47688048.21924861
4755,46757090.24686512
4756,52626591.57140979
4757,74064364.7802347
4758,87664806.91418783
4759,116495446.80850117
4760,104794341.5984291
4761,109070657.45985554
4762,185531197.3869799
4763,174176223.17369413
4764,178528936.3123823
4765,73133980.46493366
4766,89550016.89255291
4767,81710384.55280535
4768,50721539.15727155
4769,41793639.066181295
4770,27293859.348290883
4771,19659580.846685864
4772,14885865.369444078
4773,12946226.401978958
4774,9945702.540792793
4775,5955396.113231775
4776,7669271.719193685
4777,20335137.80829752
4778,10021619.56625506
4779,7096611.066267382
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,20073837.89480248
4785,11294813.25884039
4786,4635234.993345226
4787,9098991.372451369
4788,16231285.958236368
4789,7047526.779958585
4790,7077521.449362308
4791,4454311.55322845
4792,5549686.123736742
4793,0.0
4794,7157360.44911215
4795,41777178.81383314
4796,76970185.68562804
4797,86441347.96176709
4798,174540351.14567438
4799,169535786.2882753
4800,157831303.41293487
4801,206334386.39430487
4802,217948355.1361584
4803,190974604.0062637
4804,229924492.03799006
4805,227293293.36760423
4806,203667205.50429308
4807,211684451.53231505
4808,232525345.70470294
4809,97230373.55377576
4810,81424627.77021286
4811,78608078.3117688
4812,74959159.22010763
4813,51871997.28355555
4814,59869707.62870763
4815,132686859.15920626
4816,83084139.08055697
4817,55827438.54859267
4818,145042067.67006952
4819,113491369.70974895
4820,106169069.55118324
4821,98311386.08072829
4822,83978870.26385969
4823,47049069.43770991
4824,59684518.86894656
4825,47812300.062890254
4826,32225351.31718298
4827,27874328.95527729
4828,34143217.82598665
4829,14136057.395488836
4830,0.0
4831,0.0
4832,7762368.466910713
4833,12872907.590984173
4834,8610670.544224186
4835,27734351.469176617
4836,28293635.180533204
4837,46083006.54719022
4838,58208068.95543402
4839,67171049.57797681
4840,78744615.06287062
4841,99631156.58456016
4842,91825999.75640222
4843,80741620.968223
4844,27037913.97416203
4845,99359229.54770894
4846,203019783.7848759
4847,142282012.97359133
4848,111576592.06566624
4849,171127695.5599411
4850,158579394.45048085
4851,168883404.08211717
4852,183151900.0028632
4853,249092091.1632745
4854,245764069.2262012
4855,341791649.6465963
4856,320474887.7415707
4857,292342942.75665843
4858,287564975.07983524
4859,231930943.6446186
4860,235148155.33970067
4861,148195688.79367164
4862,169122751.7960238
4863,120213048.35380478
4864,181669981.21660456
4865,138287815.22323537
4866,113898906.77110039
4867,85366378.09114896
4868,76840949.08447972
4869,69728219.24815412
4870,70478283.71445951
4871,62900672.28977035
4872,57440989.578359514
4873,77025434.42067158
4874,77785916.06003712
4875,62363028.55296655
4876,48099464.532702334
4877,46442218.23123455
4878,49754372.36496964
4879,57696905.660778955
4880,54143415.22672229
4881,69313220.47377926
4882,78389148.33582056
4883,81646257.50382316
4884,74506916.86884068
4885,144629167.16717327
4886,90832085.90205708
4887,98091749.9773797
4888,76534346.56684712
4889,66019488.93637939
4890,75040482.96668997
4891,75040482.96668997
4892,43960238.94326856
4893,20194127.030727852
4894,26228923.58143176
4895,19346892.123493847
4896,25805508.871591933
4897,36315727.171751745
4898,18347383.879397485
4899,26097026.759964515
4900,44799508.94982472
4901,52109155.73511371
4902,92967383.83674987
4903,196065666.98729685
4904,92526190.05306451
4905,82254598.65420006
4906,130107698.19220038
4907,185368683.9466676
4908,244593437.45011643
4909,160554743.05274034
4910,283509706.17423886
4911,248589578.31905088
4912,259360964.74811792
4913,235015657.86247572
4914,155973053.3065664
4915,124884119.69580244
4916,72718448.13484484
4917,80406739.69269341
4918,84368097.27586447
4919,118102863.42205894
4920,121938187.72431968
4921,230511032.5600542
4922,253192703.64994577
4923,166601854.43987983
4924,168728112.9008029
4925,166097859.32651657
4926,131493374.80170283
4927,165797569.27019703
4928,125518368.43814503
4929,113789158.60251197
4930,110525249.56422332
4931,90852329.81633462
4932,104465746.14711499
4933,44974792.294660285
4934,47342978.398093574
4935,34311704.49141588
4936,35724246.85161703
4937,27966434.61785333
4938,87022526.5563444
4939,96092719.53983955
4940,98669756.41779242
4941,93727274.01740067
4942,84553732.55045465
4943,80751675.14608918
4944,78897700.75277276
4945,102066586.5311459
4946,140356107.9274726
4947,154807838.37782657
4948,184720095.33977288
4949,128273098.88086575
4950,242207309.07068712
4951,277821624.70066166
4952,291884943.3907305
4953,302046603.37161565
4954,337229901.67037153
4955,340205902.7766035
4956,344280588.10147345
4957,344280581.0062298
4958,344280576.8104356
4959,344280581.47195566
4960,344280591.0021549
4961,344280546.7599289
4962,344280536.8581312
4963,342985483.1867507
4964,279325041.97460955
4965,284637302.8471845
4966,308807448.2948987
4967,300036318.43306255
4968,295062472.56312627
4969,331334231.2741142
4970,294241352.51421994
4971,333779828.3762801
4972,329006724.8385838
4973,322033175.7211135
4974,301734694.2062115
4975,332148736.3430711
4976,340503832.8123955
4977,331474141.03537196
4978,292714800.6139736
4979,270270944.8427885
4980,194119667.28632662
4981,242608238.7856569
4982,243316004.213283
4983,239257344.28629458
4984,249693989.84540352
4985,252471497.6493659
4986,248314417.15559196
4987,218210785.20993173
4988,143833728.77958837
4989,158812614.47362584
4990,112159146.1478079
4991,118935099.10124403
4992,98994169.80010736
4993,87585104.70410387
4994,60408472.640191376
4995,73169728.06062484
4996,56545645.31126873
4997,31924772.136992887
4998,21325101.035509158
4999,31187014.67823168
5000,56422403.061509386
5001,35305718.93195423
5002,25490277.11314799
5003,21816573.04228987
5004,14837079.907378366
5005,2880574.4107770054
5006,1864793.1695047733
5007,746112.6131316911
5008,0.0
5009,0.0
5010,0.0
5011,14922988.222909752
5012,42280240.19519795
5013,26565716.65086207
5014,20386526.949625544
5015,19542193.8170923
5016,21814739.018880673
5017,12767021.641541462
5018,9574868.50307765
5019,14574734.717623668
5020,14666630.260861155
5021,17173411.18576979
5022,19330179.035238586
5023,7375615.8912315015
5024,0.0
5025,0.0
5026,0.0
5027,661470.8272076144
5028,5108619.192471489
5029,5108619.192471489
5030,0.0
5031,0.0
5032,0.0
5033,0.0
5034,4837503.411843754
5035,8593419.393462809
5036,25526386.446952753
5037,0.0
5038,20811326.30577385
5039,48641117.99878266
5040,38274698.764250666
5041,20006122.624063455
5042,20136824.1649146
5043,18014151.0995603
5044,6427553.324709655
5045,24120656.45063529
5046,44580028.664454944
5047,52970442.35860874
5048,7949709.753151313
5049,0.0
5050,0.0
5051,0.0
5052,0.0
5053,10007006.292217564
5054,10312980.749322588
5055,19125979.572952345
5056,17472530.661750473
5057,23270811.231348015
5058,12878420.603825094
5059,0.0
5060,0.0
5061,0.0
5062,3598630.3143292535
5063,9532492.274805214
5064,10693057.18787342
5065,33390094.247647878
5066,36248453.65807546
5067,16448365.659616975
5068,11463983.947559364
5069,5684657.18604311
5070,5188312.940453831
5071,10501680.84652075
5072,16398966.31438612
5073,16963025.984271646
5074,27005809.65163506
5075,27630406.65958787
5076,51177218.035608664
5077,26183069.857144766
5078,11920433.46700351
5079,16491023.428747332
5080,15597763.49982459
5081,36705598.77580545
5082,22032512.423418656
5083,12865899.922464894
5084,13419871.842811767
5085,15883053.513895141
5086,10846988.591926407
5087,25439593.834395394
5088,49200078.31354606
5089,59789926.39717374
5090,116829507.70381898
5091,106845045.86292087
5092,115134672.04147924
5093,133582874.03026924
5094,143939854.4069217
5095,131234525.10933362
5096,191241411.62402135
5097,180070342.36689082
5098,147478599.07989654
5099,143952096.1108303
5100,154278284.95411792
5101,147261101.4663425
5102,150268461.59675854
5103,139241505.40600535
5104,128347109.7956746
5105,128347109.7956746
5106,93807106.60973674
5107,70600889.10753916
5108,67368541.22506301
5109,53636647.92326425
5110,41846176.59396166
5111,47372508.944342226
5112,44403558.415092826
5113,28035803.470254477
5114,22903993.406796344
5115,16992257.478305988
5116,26752609.06032169
5117,63243688.434622236
5118,85688607.01402703
5119,215727691.829007
5120,220228310.53328565
5121,150396028.37030607
5122,128055773.81776209
5123,137907150.77427045
5124,138191491.60110268
5125,344280390.5287113
5126,344280591.48262906
5127,343812425.3932961
5128,275975939.9248174
5129,286630850.3408612
5130,215947047.65063775
5131,198608104.5751598
5132,217191267.2290871
5133,176752511.68899915
5134,162860726.15168035
5135,148687493.03927678
5136,152272590.2615076
5137,158687743.20935896
5138,162693760.08486208
5139,163366005.4835028
5140,188647372.17222413
5141,149476563.18262684
5142,137133453.4845643
5143,191138253.32235748
5144,190592526.93178666
5145,158687743.20935896
5146,283997160.7538226
5147,203116484.8828764
5148,295695099.8582189
5149,270921021.07287383
5150,260031890.4119614
5151,261677511.67552415
5152,227957367.9599772
5153,213524622.35627446
5154,155954850.5764046
5155,68592043.95187682
5156,47342978.398093574
5157,42803053.55954236
5158,41121191.146606095
5159,46846171.78929952
5160,42780901.455999345
5161,16955396.31742549
5162,15368453.072418932
5163,15178612.038274284
5164,34321588.58308178
5165,115496791.07990403
5166,114467242.92370962
5167,81424627.77021286
5168,105585071.00859997
5169,44220349.8018115
5170,116950334.85483165
5171,99070796.67668362
5172,105199177.0096516
5173,41767044.54493671
5174,38057514.34186802
5175,31403260.56536033
5176,36813069.053548016
5177,43439483.54595028
5178,37304124.1677451
5179,18685978.81383264
5180,18685978.81383264
5181,36097269.90114872
5182,34670438.11191348
5183,34218089.991915345
5184,29146063.03650028
5185,17104454.9657856
5186,28979908.27334306
5187,23238174.922470573
5188,28979908.27334306
5189,40582454.35797483
5190,20524528.446387153
5191,23239580.34162669
5192,26990380.030640494
5193,24250985.45254475
5194,29306703.744928293
5195,38050218.62526532
5196,45249679.50675676
5197,35307621.66817402
5198,35037944.95351418
5199,56545645.31126873
5200,98255293.85722065
5201,78002860.82914777
5202,98255293.85722065
5203,97473849.6087062
5204,95655315.53352468
5205,110870412.17678389
5206,129047768.96452397
5207,131585444.19360483
5208,131585444.19360483
5209,143767786.7695981
5210,113949508.11538139
5211,104219315.26598418
5212,107733125.31806262
5213,115361647.9608987
5214,103423560.52786525
5215,154471534.30918083
5216,196304383.0230406
5217,262828442.11089566
5218,256531294.91458106
5219,202227805.1441627
5220,190765662.6213745
5221,147843985.25401977
5222,154898052.05956584
5223,158678523.86931917
5224,165505024.88575652
5225,169817126.0952482
5226,129464100.00125855
5227,86680658.76270373
5228,42791981.84817144
5229,36003340.427187026
5230,34688533.178641364
5231,38514816.333465196
5232,38514816.333465196
5233,20730184.84592891
5234,9747155.838047612
5235,0.0
5236,0.0
5237,0.0
5238,9910590.940872343
5239,28326546.22881096
5240,48498671.27111577
5241,67125130.99973705
5242,137477095.761026
5243,124908419.52406694
5244,111110619.03286625
5245,54484873.66849286
5246,41512314.64402051
5247,31923040.82980385
5248,20740690.937007263
5249,38339019.54369804
5250,46633522.48974108
5251,29269549.26346711
5252,23794491.57525578
5253,25551222.584804483
5254,25805508.871591933
5255,31541373.33569826
5256,27568786.803267486
5257,16285672.578653118
5258,15453483.66262227
5259,12270174.794669759
5260,9835858.066163868
5261,8421609.860407438
5262,9227687.813036734
5263,11538448.406101147
5264,10048811.048122205
5265,8741958.244881658
5266,11068823.380615102
5267,9004320.935034435
5268,24462259.71848284
5269,36604645.30538457
5270,34304441.94120249
5271,46020041.74323923
5272,47980914.76992921
5273,38337302.19608671
5274,50286053.1077471
5275,45768845.077291764
5276,29676434.892123874
5277,20122557.541986376
5278,9835858.066163868
5279,7328079.902390083
5280,3737636.588075383
5281,2339864.964882497
5282,5832656.859048064
5283,9186722.193785703
5284,11936215.791105965
5285,16487404.857293008
5286,16285672.578653118
5287,3874435.6593817715
5288,4290372.141949758
5289,1783150.2760148025
5290,4026814.6427282393
5291,9590962.729914255
5292,5405239.140871242
5293,8104831.079033365
5294,7919339.364712217
5295,6871007.98598778
5296,5069320.964769028
5297,4262476.151278288
5298,11774119.6655378
5299,16487404.857293008
5300,20164360.90512248
5301,12673976.046524229
5302,5739622.179599456
5303,0.0
5304,1868964.0575154156
5305,6527333.101051827
5306,5613686.79305677
5307,0.0
5308,2009442.3784265849
5309,10575659.729024373
5310,11567142.501886697
5311,10508450.31544862
5312,10299424.04294081
5313,7342540.625283982
5314,0.0
5315,0.0
5316,0.0
5317,661492.3853572924
5318,3942414.436193192
5319,5955396.113231775
5320,2522674.2543187053
5321,0.0
5322,0.0
5323,0.0
5324,0.0
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,0.0
5330,0.0
5331,0.0
5332,0.0
5333,0.0
5334,0.0
5335,0.0
5336,0.0
5337,0.0
5338,0.0
5339,0.0
5340,0.0
5341,2643845.9438597546
5342,4845850.900511734
5343,0.0
5344,0.0
5345,0.0
5346,1821046.023896696
5347,4216617.1878851615
5348,7165838.202284656
5349,7949872.093406183
5350,0.0
5351,0.0
5352,0.0
5353,3542992.4506971454
5354,0.0
5355,0.0
5356,2321933.349498321
5357,0.0
5358,0.0
5359,0.0
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,0.0
5371,0.0
5372,0.0
5373,2098585.1768343165
5374,2512867.9026801
5375,10220509.925387463
5376,15318714.371973777
5377,12014732.401348472
5378,4795702.522489736
5379,13128782.61765387
5380,27131910.658203304
5381,21684791.002153732
5382,8450043.17911957
5383,5844764.271421794
5384,22546519.51494313
5385,0.0
5386,0.0
5387,3525795.6684609563
5388,0.0
5389,0.0
5390,0.0
5391,0.0
5392,0.0
5393,6310119.007843348
5394,6098822.610553907
5395,7398235.589660076
5396,7803318.756817441
5397,0.0
5398,0.0
5399,6796665.416842186
5400,21955941.92942604
5401,43084690.585490234
5402,42429254.68394539
5403,48871879.57074809
5404,42520068.10152386
5405,31241750.83451236
5406,36511736.115446165
5407,39308480.94344706
5408,35384812.461187646
5409,50874745.02679518
5410,11053828.761075111
5411,23997839.927947003
5412,37253602.278344184
5413,25451550.711541086
5414,11333218.65261991
5415,19106048.45631453
5416,17022135.83382694
5417,77725879.819687
5418,69484654.0780229
5419,73315497.9494148
5420,81400940.06596553
5421,103245761.31609926
5422,123528106.6044075
5423,139937468.87255266
5424,110783654.35499166
5425,116161986.88830723
5426,135423279.98027208
5427,147371459.6838957
5428,128647856.09771624
5429,74456522.78871964
5430,49591524.35914132
5431,111149721.12240623
5432,47749217.4495254
5433,46389828.59579401
5434,43141450.640367575
5435,27738006.035403557
5436,25487926.809757616
5437,50845743.69356395
5438,67004338.09437828
5439,19547566.315180823
5440,47640436.50795005
5441,19224172.525337357
5442,41082491.956580624
5443,37562386.524773754
5444,29026385.657852396
5445,39256940.79044842
5446,43712993.69832097
5447,65285917.26070388
5448,66644055.17056355
5449,76550916.79052271
5450,45924848.96308642
5451,35401238.89234542
5452,28545742.946102835
5453,10846869.243796611
5454,0.0
5455,0.0
5456,0.0
5457,0.0
5458,0.0
5459,0.0
5460,8659945.588981027
5461,46139060.25943454
5462,114884710.26184116
5463,105960394.70965882
5464,103417131.01536983
5465,69348847.78253962
5466,81214647.34520881
5467,30806870.80242417
5468,13332589.231325254
5469,16177509.266066443
5470,6426213.7055852115
5471,21641893.419139538
5472,27966434.61785333
5473,18347383.879397485
5474,15610605.544760378
5475,15610605.544760378
5476,6671299.679410168
5477,7816404.340764736
5478,1121005.8405052973
5479,0.0
5480,0.0
5481,0.0
5482,0.0
5483,1352737.371405201
5484,13601803.374366632
5485,6063247.435039723
5486,6323209.170871206
5487,14125201.740714699
5488,55211832.70018784
5489,27134968.02810061
5490,40804738.87586721
5491,49789935.96272227
5492,48699802.4998012
5493,35931275.43257162
5494,32035073.215512775
5495,20303304.878360383
5496,24257885.175309904
5497,31835388.633796606
5498,37472494.82451825
5499,21179231.189062122
5500,14585895.690988515
5501,46053565.758707285
5502,38326008.905949384
5503,23057178.096620902
5504,15066273.802790208
5505,21038207.8070669
5506,9704926.731480587
5507,13364207.242334444
5508,11126502.244888805
5509,12370471.591162901
5510,0.0
5511,4888911.680280244
5512,5605738.11079522
5513,5109846.0613833
5514,0.0
5515,0.0
5516,920926.3577019781
5517,6635527.86229402
5518,30120187.67959723
5519,31835388.633796606
5520,19111072.631845824
5521,16705259.075086633
5522,18594642.794776324
5523,18586914.653334785
5524,16777491.978969205
5525,8699076.094940722
5526,6790727.235617868
5527,8543534.242480034
5528,0.0
5529,0.0
5530,0.0
5531,0.0
5532,0.0
5533,0.0
5534,0.0
5535,0.0
5536,0.0
5537,5439178.170518278
5538,12878420.603825094
5539,12836442.230933065
5540,19623280.236475956
5541,15078052.407094732
5542,17730592.174034584
5543,26071339.128978666
5544,37063303.342700034
5545,22893053.927479185
5546,15682224.10442666
5547,15943158.619853904
5548,8134055.874892345
5549,8893814.255071603
5550,1420432.3364834122
5551,0.0
5552,0.0
5553,0.0
5554,0.0
5555,9047474.47562285
5556,28044268.519601572
5557,14586349.456188004
5558,24195460.26271859
5559,44075057.72546892
5560,51472460.96663038
5561,31594518.249049544
5562,47280258.70507521
5563,36854988.111692004
5564,25500276.629986327
5565,50215208.34220289
5566,61956946.14275825
5567,48114369.31978244
5568,59292437.75481807
5569,67476029.48186617
5570,72410293.69875388
5571,52109155.73511371
5572,103150897.62458229
5573,81112899.19872376
5574,115463086.43964587
5575,84626933.95546587
5576,79760982.54132913
5577,40455813.032394834
5578,64169477.64652192
5579,139230297.8215278
5580,178272992.8615168
5581,129925168.6331815
5582,127250627.79732664
5583,158766796.12055206
5584,121827204.89893721
5585,69374356.79652706
5586,51919532.127948694
5587,37221548.12974359
5588,28008946.72392237
5589,20164360.90512248
5590,13179080.673379637
5591,11986256.01186435
5592,9835858.066163868
5593,6036813.065734953
5594,0.0
5595,0.0
5596,0.0
5597,0.0
5598,0.0
5599,0.0
5600,0.0
5601,0.0
5602,0.0
5603,0.0
5604,0.0
5605,0.0
5606,0.0
5607,0.0
5608,0.0
5609,0.0
5610,0.0
5611,11991370.542533513
5612,43767970.18835597
5613,70177800.3677786
5614,58792340.6522775
5615,62561361.11634385
5616,75527945.04638802
5617,84574068.76683778
5618,91445715.66166918
5619,94327911.15079924
5620,101153773.26285763
5621,102946737.18124585
5622,110406957.10247427
5623,107690429.10421921
5624,81719786.72189867
5625,90242775.56038241
5626,115110910.03827733
5627,106431860.31198846
5628,96331591.76726705
5629,122502670.41234154
5630,145834516.02336684
5631,106960249.4476912
5632,76362249.85900275
5633,76852919.82285884
5634,76009490.70062076
5635,75626008.89952895
5636,128896137.84746638
5637,158118092.7173566
5638,188373207.22829166
5639,175713111.7411149
5640,113327632.15836924
5641,128591260.23052649
5642,121585074.12132992
5643,97699049.6527453
5644,178399872.19909513
5645,183097071.86208257
5646,238229979.36187923
5647,171256730.58908197
5648,139006108.25309396
5649,83910363.37467252
5650,115889196.22239806
5651,122397495.68582419
5652,95539601.14783247
5653,121585074.12132992
5654,81395360.25756757
5655,79628980.04502966
5656,74946903.46931267
5657,83757833.21294282
5658,66835873.14281765
5659,71786831.6322201
5660,73900276.49072564
5661,86616775.55267431
5662,119247068.04434139
5663,125387578.9178743
5664,118256776.77858743
5665,131860378.8200422
5666,113209530.45215935
5667,112240287.08944425
5668,96730282.42169254
5669,129359677.50567318
5670,129359677.50567318
5671,179939167.05441904
5672,80316554.2149256
5673,66526469.88910592
5674,95042302.43080783
5675,101750234.5348864
5676,83958040.00953078
5677,112471986.30003946
5678,120421405.91976012
5679,116364311.77536193
5680,74775768.73377974
5681,98090720.00305417
5682,119621763.7802906
5683,84258528.56489123
5684,87158773.46223767
5685,100969235.94557124
5686,120577693.38633548
5687,135007619.6764915
5688,136115428.7925622
5689,129942348.53452678
5690,112818403.66591813
5691,111103577.13533723
5692,116179306.5003241
5693,82403447.74402559
5694,106610384.22680594
5695,87503029.26994975
5696,65929974.1816636
5697,65240861.43155377
5698,18377428.20078862
5699,17528614.460813385
5700,5345780.794891266
5701,73539422.40001515
5702,0.0
5703,54387843.56685377
5704,4851225.390321849
5705,0.0
5706,0.0
5707,34670438.11191348
5708,38050218.62526532
5709,46034028.7287846
5710,44502740.907931656
5711,52952060.61233617
5712,57109079.18081403
5713,59191732.1113729
5714,41255144.329297595
5715,59399301.52167655
5716,83312377.31785432
5717,95576349.90004283
5718,87827928.23812063
5719,55569092.47561441
5720,91290603.25728804
5721,76831378.40508597
5722,65902629.035926744
5723,62005696.03483256
5724,69416196.76564321
5725,18515405.458875977
5726,25231843.773247566
5727,25484481.09163332
5728,47652433.25025821
5729,40644621.41780349
5730,39076885.68333158
5731,41645316.55686762
5732,40644341.14033117
5733,32102727.525489673
5734,41636105.33428493
5735,60661128.24361841
5736,63837491.26935526
5737,61851525.98367389
5738,75969307.95495844
5739,75835719.54626434
5740,67407839.55947709
5741,61851525.98367389
5742,54328901.44126413
5743,29723444.83216445
5744,6405899.161349294
5745,5961119.11313015
5746,6424105.443322326
5747,6008716.981352741
5748,19309500.29682309
5749,0.0
5750,12267706.033168914
5751,38245202.62663691
5752,63901340.67144487
5753,57004318.791482165
5754,32624467.51196307
5755,53712502.252360284
5756,75953645.81154005
5757,79941813.24645184
5758,85157269.53316584
5759,85933840.41597785
5760,76504880.85490386
5761,75962761.45290212
5762,82474245.3748283
5763,81253519.44647932
5764,106219280.33879977
5765,106748281.16163033
5766,97264451.46480584
5767,74266671.53606577
5768,36698989.111014076
5769,55757836.187054925
5770,52548814.68589033
5771,40665670.51443468
5772,24611876.291057024
5773,71083611.37371397
5774,52548814.68589033
5775,61686605.5453425
5776,45402411.586175404
5777,61406200.56600311
5778,63441996.697171174
5779,67642327.12401657
5780,52486858.05780736
5781,42230162.38347493
5782,54746886.7977463
5783,46884994.65389211
5784,53914945.32777931
5785,39719414.317636624
5786,46141241.67693042
5787,50918596.709137306
5788,43581723.41616132
5789,36769759.04124908
5790,33975668.61650743
5791,25934924.02359573
5792,16674942.347557865
5793,0.0
5794,3967866.7104031425
5795,2225204.6879540104
5796,7834027.684720381
5797,7749451.990745317
5798,6281647.137022158
5799,11910023.287779648
5800,19914891.802985523
5801,13707519.527018555
5802,50320238.99686396
5803,58377783.24650961
5804,34733483.714610726
5805,23233348.450101078
5806,16596205.481914476
5807,11351723.651928622
5808,28666714.052385047
5809,47295469.44877463
5810,57906345.351511426
5811,71083611.37371397
